,Unnamed: 0_atm,交易日期,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_otm,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Return
0,0,2016-02-02,1.95,1623.0,50,10000377.SH,0.1,2.171,1.975,0.4326345461511479,put,-0.6,0.3975412513259053,1,2,1.9,1873.0,50,10000404.SH,0.08,2.171,1.975,0.4326345461511479,put,-0.6,0.406660042161405,0.96,-0.6
1,2,2016-02-04,1.95,1789.0,48,10000377.SH,0.09,2.171,1.978,0.3996177842023125,put,-0.625,0.3742623113204837,1,8,1.9,2080.0,48,10000404.SH,0.07,2.171,1.978,0.3996177842023125,put,-0.625,0.3812660919982791,0.96,-0.625
2,10,2016-02-23,2.0,14830.0,29,10000378.SH,0.06,2.171,2.03,0.3189868014943113,put,-1.0344827586206895,0.3342790587596298,1,33,1.95,4775.0,29,10000377.SH,0.04,2.171,2.03,0.3189868014943113,put,-1.0344827586206895,0.3331415642874836,0.96,-1.0344827586206897
3,11,2016-02-24,2.0,13692.0,28,10000378.SH,0.06,2.171,2.039,0.3194853685937465,put,-1.0714285714285714,0.3565881124702097,1,37,1.95,6116.0,28,10000377.SH,0.04,2.171,2.039,0.3194853685937465,put,-1.0714285714285714,0.3527399193183185,0.96,-1.0714285714285714
4,12,2016-02-25,1.9,15456.0,27,10000404.SH,0.06,2.171,1.936,0.345928314650041,put,-1.1111111111111112,0.3755720035252869,1,42,1.85,10257.0,27,10000403.SH,0.04,2.171,1.936,0.345928314650041,put,-1.1111111111111112,0.3727510959124565,0.96,-1.1111111111111112
5,18,2016-03-14,2.05,3470.0,44,10000582.SH,0.09,2.144,2.076,0.3073288921187354,put,-0.6818181818181818,0.3685389569815397,1,62,2.0,3212.0,44,10000581.SH,0.07,2.144,2.076,0.3073288921187354,put,-0.6818181818181818,0.3756859079445003,0.96,-0.6818181818181818
6,21,2016-03-17,2.1,5620.0,41,10000583.SH,0.08,2.144,2.132,0.2979941734397952,put,-0.7317073170731707,0.3455470131972135,1,75,2.05,5505.0,41,10000582.SH,0.06,2.144,2.132,0.2979941734397952,put,-0.7317073170731707,0.349429836630404,0.96,-0.7317073170731707
7,22,2016-03-18,2.15,5636.0,40,10000584.SH,0.1,2.144,2.14,0.2978114655372708,put,-0.7050000000000016,0.3455182241681814,1,80,2.05,5568.0,40,10000582.SH,0.05,2.144,2.14,0.2978114655372708,put,-0.75,0.3247074516641796,0.96,-0.6600000000000033
8,23,2016-03-21,2.2,7381.0,37,10000590.SH,0.09,2.144,2.192,0.3059199954291365,put,-0.3063063063063058,0.3180299466487467,1,87,2.1,8295.0,37,10000583.SH,0.05,2.144,2.192,0.3059199954291365,put,-0.8108108108108109,0.3318856354453862,0.96,0.3243243243243255
9,26,2016-03-24,2.15,18298.0,34,10000584.SH,0.09,2.144,2.14,0.3024979547062574,put,-0.8235294117647081,0.3347095828935802,1,105,2.05,7331.0,34,10000582.SH,0.04,2.144,2.14,0.3024979547062574,put,-0.8823529411764706,0.3075159309859573,0.96,-0.7764705882352979
10,27,2016-03-25,2.15,14886.0,33,10000584.SH,0.08,2.144,2.145,0.3024127480492692,put,-0.8409090909090934,0.3099935756211578,1,111,2.05,7040.0,33,10000582.SH,0.03,2.144,2.145,0.3024127480492692,put,-0.9090909090909092,0.2726452642744184,0.96,-0.8000000000000039
11,35,2016-04-07,2.15,1456.0,48,10000608.SH,0.1,2.074,2.139,0.1881403198887826,put,-0.1499999999999995,0.3157084065001606,1,149,2.05,869.0,48,10000606.SH,0.05,2.074,2.139,0.1881403198887826,put,-0.625,0.2966036372859179,0.96,0.32500000000000084
12,37,2016-04-11,2.15,2103.0,44,10000608.SH,0.09,2.074,2.144,0.1917268286805737,put,-0.1060606060606055,0.3031664034175276,1,154,2.05,1532.0,44,10000606.SH,0.04,2.074,2.144,0.1917268286805737,put,-0.6818181818181818,0.2765895996702611,0.96,0.3545454545454556
13,38,2016-04-12,2.15,1780.0,43,10000608.SH,0.08,2.074,2.142,0.1723668604674589,put,-0.0348837209302319,0.2690265488901734,1,157,2.05,1234.0,43,10000606.SH,0.04,2.074,2.142,0.1723668604674589,put,-0.6976744186046512,0.2772976428915262,0.96,0.6279069767441873
14,41,2016-04-15,2.2,2774.0,40,10000609.SH,0.08,2.074,2.178,0.1729909033239922,put,0.4312500000000031,0.2476465523131788,1,168,2.1,2379.0,40,10000607.SH,0.04,2.074,2.178,0.1729909033239922,put,-0.2624999999999954,0.2636319736074209,0.96,1.1250000000000018
15,45,2016-04-21,2.15,8726.0,34,10000608.SH,0.07,2.074,2.146,0.1473595890364776,put,0.075630252100841,0.2692013096212744,1,180,2.05,9047.0,34,10000606.SH,0.03,2.074,2.146,0.1473595890364776,put,-0.8823529411764706,0.2700242109355927,0.96,0.7941176470588246
16,47,2016-04-25,2.15,11668.0,30,10000608.SH,0.06,2.074,2.145,0.1452893611797619,put,0.2666666666666679,0.2426851833720505,1,186,2.05,6220.0,30,10000606.SH,0.02,2.074,2.145,0.1452893611797619,put,-1.0,0.234249640237987,0.96,0.9000000000000019
17,49,2016-04-27,2.15,14768.0,28,10000608.SH,0.06,2.074,2.144,0.1376023813586203,put,0.2857142857142871,0.2485387141900957,1,192,2.05,5489.0,28,10000606.SH,0.02,2.074,2.144,0.1376023813586203,put,-1.0714285714285714,0.240831539451003,0.96,0.9642857142857163
18,50,2016-04-28,2.15,25275.0,27,10000608.SH,0.06,2.074,2.142,0.1318058537482821,put,0.2962962962962977,0.2485335881932079,1,195,2.05,8686.0,27,10000606.SH,0.02,2.074,2.142,0.1318058537482821,put,-1.1111111111111112,0.2424512352582812,0.96,1.0000000000000022
19,51,2016-04-29,2.15,15210.0,26,10000608.SH,0.06,2.074,2.135,0.1290755275562051,put,0.3076923076923091,0.2372777334924638,1,198,2.05,7039.0,26,10000606.SH,0.02,2.074,2.135,0.1290755275562051,put,-1.1538461538461535,0.2374421826251745,0.96,1.0384615384615405
20,58,2016-05-11,2.05,2736.0,42,10000530.SH,0.05,2.124,2.077,0.1280584932120271,put,-0.7142857142857143,0.2329112782133817,1,238,2.0,3940.0,42,10000536.SH,0.03,2.124,2.077,0.1280584932120271,put,-0.7142857142857143,0.2278682509497404,0.96,-0.7142857142857143
21,59,2016-05-12,2.05,6422.0,41,10000530.SH,0.05,2.124,2.083,0.1235453892961177,put,-0.7317073170731707,0.2444386915399432,1,243,2.0,9657.0,41,10000536.SH,0.03,2.124,2.083,0.1235453892961177,put,-0.7317073170731707,0.2376698126497566,0.96,-0.7317073170731707
22,60,2016-05-13,2.05,2658.0,40,10000530.SH,0.05,2.124,2.079,0.1235543441382964,put,-0.75,0.2412724943925738,1,248,2.0,3894.0,40,10000536.SH,0.03,2.124,2.079,0.1235543441382964,put,-0.75,0.2356028438117205,0.96,-0.75
23,61,2016-05-16,2.05,4394.0,37,10000530.SH,0.04,2.124,2.081,0.1144600816725471,put,-0.8108108108108109,0.2140901673617959,1,253,2.0,4410.0,37,10000536.SH,0.02,2.124,2.081,0.1144600816725471,put,-0.8108108108108109,0.2008952553267479,0.96,-0.8108108108108109
24,62,2016-05-17,2.05,3914.0,36,10000530.SH,0.04,2.124,2.077,0.1132803719792121,put,-0.8333333333333334,0.210590780416727,1,258,2.0,6400.0,36,10000536.SH,0.02,2.124,2.077,0.1132803719792121,put,-0.8333333333333334,0.1987019247049689,0.96,-0.8333333333333334
25,63,2016-05-18,2.05,10467.0,35,10000530.SH,0.04,2.124,2.0780000000000003,0.1128100391320136,put,-0.8571428571428571,0.2149512156296968,1,263,2.0,9850.0,35,10000536.SH,0.02,2.124,2.0780000000000003,0.1128100391320136,put,-0.8571428571428571,0.2025761054689884,0.96,-0.8571428571428571
26,65,2016-05-20,2.05,9004.0,33,10000530.SH,0.03,2.124,2.083,0.1096861199940402,put,-0.9090909090909092,0.1868783956512212,1,273,2.0,5928.0,33,10000536.SH,0.02,2.124,2.083,0.1096861199940402,put,-0.9090909090909092,0.214528142072618,0.96,-0.9090909090909091
27,66,2016-05-23,2.05,12986.0,30,10000530.SH,0.03,2.124,2.084,0.1087887918927282,put,-1.0,0.1969524100462794,1,278,2.0,10422.0,30,10000536.SH,0.0118,2.124,2.084,0.1087887918927282,put,-1.0,0.1793443723186254,0.96,-1.0
28,68,2016-05-25,2.05,14767.0,28,10000530.SH,0.03,2.124,2.074,0.1092715598572987,put,-1.0714285714285714,0.1862397918063997,1,288,2.0,8188.0,28,10000536.SH,0.0139,2.124,2.074,0.1092715598572987,put,-1.0714285714285714,0.1854458583349585,0.96,-1.0714285714285714
29,69,2016-05-26,2.05,27546.0,27,10000530.SH,0.02,2.124,2.074,0.1087584622615028,put,-1.1111111111111112,0.1426279294952153,1,293,2.0,13080.0,27,10000536.SH,0.0113,2.124,2.074,0.1087584622615028,put,-1.1111111111111112,0.1727705793332457,0.96,-1.1111111111111112
30,70,2016-05-27,2.05,15075.0,26,10000530.SH,0.02,2.124,2.0780000000000003,0.1081467439713327,put,-1.1538461538461535,0.151961773781538,1,298,2.0,8134.0,26,10000536.SH,0.0096,2.124,2.0780000000000003,0.1081467439713327,put,-1.1538461538461535,0.1697671027847528,0.96,-1.1538461538461537
31,71,2016-06-07,2.15,1891.0,50,10000640.SH,0.06,2.215,2.143,0.1403588176701598,put,-0.6,0.1893249266774058,1,305,2.05,2362.0,50,10000638.SH,0.02,2.215,2.143,0.1403588176701598,put,-0.6,0.1822369842832684,0.96,-0.6
32,72,2016-06-08,2.15,4128.0,49,10000640.SH,0.07,2.215,2.139,0.1286292843897991,put,-0.6122448979591837,0.2167112207006216,1,309,2.05,4108.0,49,10000638.SH,0.02,2.215,2.139,0.1286292843897991,put,-0.6122448979591837,0.180071131388992,0.96,-0.6122448979591837
33,73,2016-06-13,2.1,6396.0,44,10000639.SH,0.07,2.215,2.088,0.155110334769168,put,-0.6818181818181818,0.2309544587038159,1,312,2.0,9091.0,44,10000637.SH,0.03,2.215,2.088,0.155110334769168,put,-0.6818181818181818,0.2356111288532018,0.96,-0.6818181818181818
34,82,2016-06-24,2.1,45560.0,33,10000639.SH,0.05,2.215,2.09,0.1633587906906371,put,-0.9090909090909092,0.1877941609556674,1,339,2.0,21372.0,33,10000637.SH,0.0121,2.215,2.09,0.1633587906906371,put,-0.9090909090909092,0.1799261133607626,0.96,-0.9090909090909091
35,85,2016-06-29,2.15,17463.0,28,10000640.SH,0.05,2.215,2.135,0.1664106278441188,put,-1.0714285714285714,0.1868033534409701,1,349,2.05,13790.0,28,10000638.SH,0.0095,2.215,2.135,0.1664106278441188,put,-1.0714285714285714,0.1675588710092306,0.96,-1.0714285714285714
36,86,2016-06-30,2.15,19988.0,27,10000640.SH,0.04,2.215,2.136,0.166419771304668,put,-1.1111111111111112,0.1489014940349757,1,353,2.05,11520.0,27,10000638.SH,0.0071,2.215,2.136,0.166419771304668,put,-1.1111111111111112,0.1547782110482454,0.96,-1.1111111111111112
37,87,2016-07-01,2.15,14834.0,26,10000640.SH,0.04,2.215,2.142,0.1659109571476698,put,-1.1538461538461535,0.1652556294774413,1,357,2.05,8723.0,26,10000638.SH,0.0063,2.215,2.142,0.1659109571476698,put,-1.1538461538461535,0.1579987676044702,0.96,-1.1538461538461537
38,88,2016-07-05,2.2,2165.0,50,10000654.SH,0.06,2.28,2.185,0.1293129840536298,put,-0.6,0.172929127609074,1,361,2.1,3525.0,50,10000652.SH,0.02,2.28,2.185,0.1293129840536298,put,-0.6,0.1706000176743864,0.96,-0.6
39,89,2016-07-06,2.15,2698.0,49,10000653.SH,0.04,2.28,2.184,0.1292417818333741,put,-0.6122448979591837,0.183680965685606,1,365,2.1,2962.0,49,10000652.SH,0.02,2.28,2.184,0.1292417818333741,put,-0.6122448979591837,0.1712301576638818,0.96,-0.6122448979591837
40,90,2016-07-07,2.2,2348.0,48,10000654.SH,0.06,2.28,2.189,0.1278286901087354,put,-0.625,0.1824064998082518,1,368,2.1,2284.0,48,10000652.SH,0.02,2.28,2.189,0.1278286901087354,put,-0.625,0.1777094177299141,0.96,-0.625
41,91,2016-07-08,2.15,2385.0,47,10000653.SH,0.04,2.28,2.177,0.1274875670921251,put,-0.6382978723404256,0.1781729032159447,1,372,2.1,2040.0,47,10000652.SH,0.02,2.28,2.177,0.1274875670921251,put,-0.6382978723404256,0.1675862891321182,0.96,-0.6382978723404256
42,92,2016-07-11,2.2,3705.0,44,10000654.SH,0.06,2.28,2.188,0.1283103809915212,put,-0.6818181818181818,0.1878982306134104,1,375,2.1,5038.0,44,10000652.SH,0.02,2.28,2.188,0.1283103809915212,put,-0.6818181818181818,0.1840239306401609,0.96,-0.6818181818181818
43,93,2016-07-12,2.25,2673.0,43,10000656.SH,0.06,2.28,2.233,0.1436027439727203,put,-0.6976744186046512,0.1774628930423855,1,380,2.15,7056.0,43,10000653.SH,0.02,2.28,2.233,0.1436027439727203,put,-0.6976744186046512,0.1768794830710291,0.96,-0.6976744186046512
44,94,2016-07-13,2.25,5333.0,42,10000656.SH,0.06,2.28,2.236,0.1100278145596378,put,-0.7142857142857143,0.184422268282026,1,385,2.15,7545.0,42,10000653.SH,0.02,2.28,2.236,0.1100278145596378,put,-0.7142857142857143,0.1818821580103338,0.96,-0.7142857142857143
45,95,2016-07-14,2.25,4027.0,41,10000656.SH,0.06,2.28,2.233,0.1104462324933755,put,-0.7317073170731707,0.1812209640164375,1,390,2.15,5133.0,41,10000653.SH,0.02,2.28,2.233,0.1104462324933755,put,-0.7317073170731707,0.1808384215975403,0.96,-0.7317073170731707
46,96,2016-07-15,2.25,2225.0,40,10000656.SH,0.06,2.28,2.236,0.1104842190460664,put,-0.75,0.1884608981787562,1,395,2.15,3778.0,40,10000653.SH,0.02,2.28,2.236,0.1104842190460664,put,-0.75,0.1860678920968175,0.96,-0.75
47,97,2016-07-18,2.25,3636.0,37,10000656.SH,0.06,2.28,2.228,0.1106562651702796,put,-0.8108108108108109,0.1802621045753658,1,400,2.15,4809.0,37,10000653.SH,0.02,2.28,2.228,0.1106562651702796,put,-0.8108108108108109,0.1842228908449411,0.96,-0.8108108108108109
48,111,2016-08-15,2.35,16249.0,44,10000668.SH,0.06,2.219,2.336,0.1403122103467914,put,0.8068181818181843,0.1734079314811527,1,480,2.25,25981.0,44,10000596.SH,0.02,2.219,2.336,0.1403122103467914,put,0.3750000000000047,0.1704998819212317,0.96,1.0227272727272745
49,113,2016-08-17,2.3,11784.0,42,10000600.SH,0.05,2.219,2.3,0.1488471048893028,put,0.4428571428571423,0.1705224720703065,1,500,2.2,8181.0,42,10000592.SH,0.0123,2.219,2.3,0.1488471048893028,put,-0.7142857142857143,0.1567276991901695,0.96,0.8203865100416815
50,114,2016-08-18,2.3,11145.0,41,10000600.SH,0.05,2.219,2.29,0.1483122109810934,put,0.4536585365853652,0.156496492888689,1,510,2.2,10386.0,41,10000592.SH,0.014,2.219,2.29,0.1483122109810934,put,-0.7317073170731707,0.157483545312643,0.96,0.9146341463414625
51,115,2016-08-19,2.3,11698.0,40,10000600.SH,0.05,2.219,2.301,0.1477576911669082,put,0.4649999999999994,0.1758101762784123,1,520,2.2,8386.0,40,10000592.SH,0.0128,2.219,2.301,0.1477576911669082,put,-0.75,0.1637152078080773,0.96,0.8830645161290311
52,116,2016-08-22,2.3,15589.0,37,10000600.SH,0.05,2.219,2.287,0.1496967577473616,put,0.5027027027027021,0.1584188013261854,1,530,2.2,6871.0,37,10000592.SH,0.014,2.219,2.287,0.1496967577473616,put,-0.8108108108108109,0.1622253904568255,0.96,1.0135135135135125
53,117,2016-08-23,2.3,16053.0,36,10000600.SH,0.05,2.219,2.29,0.1450941963093906,put,0.516666666666666,0.1656817428698838,1,540,2.2,11735.0,36,10000592.SH,0.0126,2.219,2.29,0.1450941963093906,put,-0.8333333333333334,0.1603196521022916,0.96,0.9714795008912647
54,118,2016-08-24,2.3,22526.0,35,10000600.SH,0.06,2.219,2.28,0.1465545883034675,put,0.2999999999999995,0.1847739951149821,1,550,2.2,10428.0,35,10000592.SH,0.0139,2.219,2.28,0.1465545883034675,put,-0.8571428571428571,0.158795979329735,0.96,0.6488999070343964
55,123,2016-08-31,2.3,18690.0,28,10000600.SH,0.05,2.219,2.2840000000000003,0.1390309323168466,put,0.6642857142857135,0.1730349854052663,1,597,2.2,12778.0,28,10000592.SH,0.0098,2.219,2.2840000000000003,0.1390309323168466,put,-1.0714285714285714,0.1573943768086433,0.96,1.087420042643922
56,126,2016-09-06,2.3,2689.0,50,10000706.SH,0.07,2.311,2.286,0.1418783612649499,put,-0.6,0.1970068886643648,1,617,2.2,3364.0,50,10000704.SH,0.02,2.311,2.286,0.1418783612649499,put,-0.6,0.1641975283524394,0.96,-0.6
57,127,2016-09-07,2.3,2344.0,49,10000706.SH,0.06,2.311,2.29,0.1416548152867771,put,-0.6122448979591837,0.1748393363097309,1,620,2.2,3279.0,49,10000704.SH,0.02,2.311,2.29,0.1416548152867771,put,-0.6122448979591837,0.1693808052751124,0.96,-0.6122448979591837
58,128,2016-09-08,2.3,1717.0,48,10000706.SH,0.06,2.311,2.29,0.1401651649125748,put,-0.625,0.1764229713249504,1,623,2.2,2017.0,48,10000704.SH,0.02,2.311,2.29,0.1401651649125748,put,-0.625,0.1709979380839467,0.96,-0.625
59,129,2016-09-09,2.3,2813.0,47,10000706.SH,0.06,2.311,2.28,0.1410089949870735,put,-0.6382978723404256,0.1624165424570441,1,626,2.2,4490.0,47,10000704.SH,0.02,2.311,2.28,0.1410089949870735,put,-0.6382978723404256,0.1632625703619719,0.96,-0.6382978723404256
60,130,2016-09-12,2.25,8431.0,44,10000705.SH,0.06,2.311,2.25,0.1491042364326246,put,-0.6818181818181818,0.2027289317017793,1,630,2.15,11865.0,44,10000710.SH,0.0139,2.311,2.25,0.1491042364326246,put,-0.6818181818181818,0.1643955348833799,0.96,-0.6818181818181818
61,131,2016-09-13,2.25,5650.0,43,10000705.SH,0.05,2.311,2.242,0.1290854955667706,put,-0.6976744186046512,0.1597363613401651,1,632,2.15,6919.0,43,10000710.SH,0.0112,2.311,2.242,0.1290854955667706,put,-0.6976744186046512,0.1458687516205311,0.96,-0.6976744186046512
62,132,2016-09-14,2.25,6449.0,42,10000705.SH,0.06,2.311,2.229,0.0818881712603144,put,-0.7142857142857143,0.1723075706841349,1,634,2.15,7193.0,42,10000710.SH,0.0144,2.311,2.229,0.0818881712603144,put,-0.7142857142857143,0.1504419753089547,0.96,-0.7142857142857143
63,133,2016-09-19,2.25,8463.0,37,10000705.SH,0.05,2.311,2.242,0.0766395862127315,put,-0.8108108108108109,0.1706494895048141,1,636,2.15,6086.0,37,10000710.SH,0.0097,2.311,2.242,0.0766395862127315,put,-0.8108108108108109,0.1482419689702987,0.96,-0.8108108108108109
64,134,2016-09-20,2.25,7508.0,36,10000705.SH,0.05,2.311,2.239,0.0764963858946134,put,-0.8333333333333334,0.1673539503429532,1,638,2.15,5093.0,36,10000710.SH,0.009,2.311,2.239,0.0764963858946134,put,-0.8333333333333334,0.1433229193058013,0.96,-0.8333333333333334
65,135,2016-09-21,2.25,8171.0,35,10000705.SH,0.05,2.311,2.2430000000000003,0.0762995903572743,put,-0.8571428571428571,0.1767188486336767,1,640,2.15,4653.0,35,10000710.SH,0.008,2.311,2.2430000000000003,0.0762995903572743,put,-0.8571428571428571,0.1430345521785616,0.96,-0.8571428571428571
66,137,2016-09-23,2.25,12280.0,33,10000705.SH,0.04,2.311,2.249,0.0748824839560931,put,-0.9090909090909092,0.1551645681625009,1,644,2.15,5415.0,33,10000710.SH,0.0051,2.311,2.249,0.0748824839560931,put,-0.9090909090909092,0.1325827637338041,0.96,-0.9090909090909091
67,139,2016-09-27,2.25,25823.0,29,10000705.SH,0.04,2.311,2.229,0.084262480820158,put,-1.0344827586206895,0.1225492804769277,1,647,2.15,7385.0,29,10000710.SH,0.0063,2.311,2.229,0.084262480820158,put,-1.0344827586206895,0.1303829958136081,0.96,-1.0344827586206897
68,141,2016-09-29,2.25,19495.0,27,10000705.SH,0.04,2.311,2.23,0.0864734008777375,put,-1.1111111111111112,0.1287309943050145,1,652,2.15,7251.0,27,10000710.SH,0.0043,2.311,2.23,0.0864734008777375,put,-1.1111111111111112,0.1204745630389451,0.96,-1.1111111111111112
69,142,2016-09-30,2.25,16619.0,26,10000705.SH,0.04,2.311,2.235,0.0870587481641912,put,-1.1538461538461535,0.1427421319375038,1,655,2.15,6198.0,26,10000710.SH,0.005,2.311,2.235,0.0870587481641912,put,-1.1538461538461535,0.1334981714105605,0.96,-1.1538461538461537
70,148,2016-10-17,2.25,12489.0,37,10000721.SH,0.04,2.415,2.25,0.0940449843805975,put,-0.8108108108108109,0.1491812780976593,1,673,2.15,5057.0,37,10000719.SH,0.0063,2.415,2.25,0.0940449843805975,put,-0.8108108108108109,0.1348426131058931,0.96,-0.8108108108108109
71,149,2016-10-18,2.25,17289.0,36,10000721.SH,0.02,2.415,2.282,0.1064505487210175,put,-0.8333333333333334,0.1252560452520847,1,677,2.2,13333.0,36,10000720.SH,0.009,2.415,2.282,0.1064505487210175,put,-0.8333333333333334,0.1337085757014155,0.96,-0.8333333333333334
72,151,2016-10-20,2.3,8968.0,34,10000722.SH,0.05,2.415,2.28,0.105506604364928,put,-0.8823529411764706,0.1509671515714824,1,684,2.2,6312.0,34,10000720.SH,0.0081,2.415,2.28,0.105506604364928,put,-0.8823529411764706,0.1302417328761219,0.96,-0.8823529411764706
73,152,2016-10-21,2.3,23582.0,33,10000722.SH,0.04,2.415,2.295,0.0965842039591078,put,-0.9090909090909092,0.1449397540915608,1,688,2.2,10574.0,33,10000720.SH,0.0057,2.415,2.295,0.0965842039591078,put,-0.9090909090909092,0.1305974532182812,0.96,-0.9090909090909091
74,158,2016-11-08,2.35,8258.0,50,10000670.SH,0.06,2.278,2.338,0.0971258422109068,put,0.1200000000000006,0.1669609175118208,1,714,2.25,7674.0,50,10000624.SH,0.02,2.278,2.338,0.0971258422109068,put,-0.6,0.1625352152454555,0.96,0.4800000000000011
75,160,2016-11-10,2.35,14757.0,48,10000670.SH,0.05,2.278,2.344,0.100677298600421,put,0.2750000000000008,0.1491602972731888,1,729,2.25,12529.0,48,10000624.SH,0.0138,2.278,2.344,0.100677298600421,put,-0.625,0.1458971234172582,0.96,0.6180939226519346
76,167,2016-11-21,2.4,47982.0,37,10000693.SH,0.05,2.278,2.39,0.0959261932365195,put,1.167567567567566,0.1572510873142481,1,788,2.3,30276.0,37,10000662.SH,0.0106,2.278,2.39,0.0959261932365195,put,0.8720040795512339,0.1419213763893246,0.96,1.247084648099878
77,168,2016-11-22,2.4,34003.0,36,10000693.SH,0.04,2.278,2.408,0.0965003026812504,put,1.708333333333331,0.1543153216083646,1,797,2.3,20057.0,36,10000662.SH,0.0087,2.278,2.408,0.0965003026812504,put,1.2739463601532377,0.1492161467974185,0.96,1.8290734824281174
78,171,2016-11-25,2.45,33393.0,33,10000694.SH,0.04,2.278,2.451,0.0909131062950011,put,3.000000000000003,0.1464054315737486,1,825,2.35,35368.0,33,10000670.SH,0.0091,2.278,2.451,0.0909131062950011,put,6.28371628371629,0.1484877784024476,0.96,2.032950867902327
79,172,2016-11-28,2.45,54897.0,30,10000694.SH,0.04,2.278,2.46,0.08900517688116,put,3.300000000000004,0.1674248798347711,1,835,2.35,28283.0,30,10000670.SH,0.0087,2.278,2.46,0.08900517688116,put,7.275862068965525,0.1611075059030056,0.96,2.194888178913741
80,173,2016-11-29,2.45,28758.0,29,10000744.SH,0.04,2.278,2.446,0.0990317018065824,put,3.41379310344828,0.1463477343064546,1,847,2.35,37910.0,29,10000693.SH,0.0141,2.278,2.446,0.0990317018065824,put,4.247982391782837,0.1807022846569418,0.96,2.959659166555722
81,173,2016-11-29,2.45,28758.0,29,10000744.SH,0.04,2.278,2.446,0.0990317018065824,put,3.41379310344828,0.1463477343064546,1,848,2.35,21010.0,29,10000773.SH,0.014,2.278,2.446,0.0990317018065824,put,4.285714285714291,0.1801811019036173,0.96,2.94429708222812
82,174,2016-11-29,2.45,25601.0,29,10000775.SH,0.05,2.278,2.446,0.0990317018065824,put,2.524137931034486,0.1827179935261011,1,847,2.35,37910.0,29,10000693.SH,0.0141,2.278,2.446,0.0990317018065824,put,4.247982391782837,0.1807022846569418,0.96,1.847084814138894
83,174,2016-11-29,2.45,25601.0,29,10000775.SH,0.05,2.278,2.446,0.0990317018065824,put,2.524137931034486,0.1827179935261011,1,848,2.35,21010.0,29,10000773.SH,0.014,2.278,2.446,0.0990317018065824,put,4.285714285714291,0.1801811019036173,0.96,1.8390804597701174
84,189,2016-12-12,2.4,2444.0,44,10000757.SH,0.06,2.357,2.386,0.1345127474412524,put,-0.1931818181818214,0.1700028986415863,1,909,2.3,2936.0,44,10000755.SH,0.02,2.357,2.386,0.1345127474412524,put,-0.6818181818181818,0.1669938192592859,0.96,0.051136363636358755
85,189,2016-12-12,2.4,2444.0,44,10000757.SH,0.06,2.357,2.386,0.1345127474412524,put,-0.1931818181818214,0.1700028986415863,1,910,2.3,7897.0,44,10000782.SH,0.02,2.357,2.386,0.1345127474412524,put,-0.6818181818181818,0.1669938192592859,0.96,0.051136363636358755
86,190,2016-12-12,2.4,14932.0,44,10000784.SH,0.06,2.357,2.386,0.1345127474412524,put,-0.1931818181818214,0.1700028986415863,1,909,2.3,2936.0,44,10000755.SH,0.02,2.357,2.386,0.1345127474412524,put,-0.6818181818181818,0.1669938192592859,0.96,0.051136363636358755
87,190,2016-12-12,2.4,14932.0,44,10000784.SH,0.06,2.357,2.386,0.1345127474412524,put,-0.1931818181818214,0.1700028986415863,1,910,2.3,7897.0,44,10000782.SH,0.02,2.357,2.386,0.1345127474412524,put,-0.6818181818181818,0.1669938192592859,0.96,0.051136363636358755
88,197,2016-12-16,2.3,3521.0,40,10000755.SH,0.05,2.357,2.301,0.1565595833064847,put,-0.75,0.1758101762784123,1,927,2.2,13162.0,40,10000826.SH,0.012,2.357,2.301,0.1565595833064847,put,-0.75,0.1597230099064112,0.96,-0.75
89,198,2016-12-16,2.3,9783.0,40,10000782.SH,0.05,2.357,2.301,0.1565595833064847,put,-0.75,0.1758101762784123,1,927,2.2,13162.0,40,10000826.SH,0.012,2.357,2.301,0.1565595833064847,put,-0.75,0.1597230099064112,0.96,-0.75
90,199,2016-12-19,2.3,2541.0,37,10000755.SH,0.05,2.357,2.293,0.1564089995025645,put,-0.8108108108108109,0.1688410258819163,1,930,2.2,11715.0,37,10000826.SH,0.0144,2.357,2.293,0.1564089995025645,put,-0.8108108108108109,0.1700857490563989,0.96,-0.8108108108108109
91,200,2016-12-19,2.3,18374.0,37,10000782.SH,0.05,2.357,2.293,0.1564089995025645,put,-0.8108108108108109,0.1688410258819163,1,930,2.2,11715.0,37,10000826.SH,0.0144,2.357,2.293,0.1564089995025645,put,-0.8108108108108109,0.1700857490563989,0.96,-0.8108108108108109
92,201,2016-12-20,2.25,9052.0,36,10000754.SH,0.04,2.357,2.281,0.1571017294271737,put,-0.8333333333333334,0.1983434625505209,1,931,2.2,18920.0,36,10000826.SH,0.02,2.357,2.281,0.1571017294271737,put,-0.8333333333333334,0.1858427654660642,0.96,-0.8333333333333334
