,Unnamed: 0_atm,交易日期,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_otm,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Return
280,258,2017-02-17,2.35,35441.0,33,10000793.SH,0.02,2.336,2.361,0.0815969542435536,put,-0.272727272727262,0.0964255910126864,1,1099,2.3,7837.0,33,10000682.SH,0.009,2.336,2.361,0.0815969542435536,put,-0.9090909090909092,0.1130804913423061,0.97,0.24793388429754
281,258,2017-02-17,2.35,35441.0,33,10000793.SH,0.02,2.336,2.361,0.0815969542435536,put,-0.272727272727262,0.0964255910126864,1,1100,2.3,12844.0,33,10000792.SH,0.0087,2.336,2.361,0.0815969542435536,put,-0.9090909090909092,0.1115553284543752,0.97,0.2172164119066961
282,259,2017-02-20,2.4,11214.0,30,10000698.SH,0.03,2.336,2.395,0.0914627983354122,put,1.1333333333333355,0.1086984196541011,1,1108,2.3,4506.0,30,10000682.SH,0.0055,2.336,2.395,0.0914627983354122,put,-1.0,0.1294941717951297,0.96,1.6122448979591857
283,259,2017-02-20,2.4,11214.0,30,10000698.SH,0.03,2.336,2.395,0.0914627983354122,put,1.1333333333333355,0.1086984196541011,1,1109,2.3,15733.0,30,10000792.SH,0.0051,2.336,2.395,0.0914627983354122,put,-1.0,0.126589758116722,0.96,1.5702811244979946
284,260,2017-02-20,2.4,42479.0,30,10000794.SH,0.04,2.336,2.395,0.0914627983354122,put,0.6000000000000014,0.1452080940681695,1,1108,2.3,4506.0,30,10000682.SH,0.0055,2.336,2.395,0.0914627983354122,put,-1.0,0.1294941717951297,0.96,0.8550724637681175
285,260,2017-02-20,2.4,42479.0,30,10000794.SH,0.04,2.336,2.395,0.0914627983354122,put,0.6000000000000014,0.1452080940681695,1,1109,2.3,15733.0,30,10000792.SH,0.0051,2.336,2.395,0.0914627983354122,put,-1.0,0.126589758116722,0.96,0.8338108882521507
286,261,2017-02-21,2.4,8876.0,29,10000698.SH,0.03,2.336,2.393,0.0906791660469005,put,1.1724137931034506,0.1065354873859584,1,1119,2.3,2532.0,29,10000682.SH,0.0055,2.336,2.393,0.0906791660469005,put,-1.0344827586206895,0.1297747903224229,0.96,1.6678395496129508
287,261,2017-02-21,2.4,8876.0,29,10000698.SH,0.03,2.336,2.393,0.0906791660469005,put,1.1724137931034506,0.1065354873859584,1,1120,2.3,9344.0,29,10000792.SH,0.0055,2.336,2.393,0.0906791660469005,put,-1.0344827586206895,0.1297747903224229,0.96,1.6678395496129508
288,262,2017-02-21,2.4,42789.0,29,10000794.SH,0.04,2.336,2.393,0.0906791660469005,put,0.6206896551724153,0.1437007529601157,1,1119,2.3,2532.0,29,10000682.SH,0.0055,2.336,2.393,0.0906791660469005,put,-1.0344827586206895,0.1297747903224229,0.96,0.884557721139432
289,262,2017-02-21,2.4,42789.0,29,10000794.SH,0.04,2.336,2.393,0.0906791660469005,put,0.6206896551724153,0.1437007529601157,1,1120,2.3,9344.0,29,10000792.SH,0.0055,2.336,2.393,0.0906791660469005,put,-1.0344827586206895,0.1297747903224229,0.96,0.884557721139432
290,263,2017-02-22,2.4,6770.0,28,10000698.SH,0.03,2.336,2.396,0.0820807031759522,put,1.2142857142857166,0.1138002170681059,1,1130,2.3,1362.0,28,10000682.SH,0.0044,2.336,2.396,0.0820807031759522,put,-1.0714285714285714,0.1261356901598572,0.96,1.6071428571428594
291,263,2017-02-22,2.4,6770.0,28,10000698.SH,0.03,2.336,2.396,0.0820807031759522,put,1.2142857142857166,0.1138002170681059,1,1131,2.3,12425.0,28,10000792.SH,0.0041,2.336,2.396,0.0820807031759522,put,-1.0714285714285714,0.1236586415708065,0.96,1.5761169332597926
292,264,2017-02-22,2.4,31077.0,28,10000794.SH,0.03,2.336,2.396,0.0820807031759522,put,1.2142857142857166,0.1138002170681059,1,1130,2.3,1362.0,28,10000682.SH,0.0044,2.336,2.396,0.0820807031759522,put,-1.0714285714285714,0.1261356901598572,0.96,1.6071428571428594
293,264,2017-02-22,2.4,31077.0,28,10000794.SH,0.03,2.336,2.396,0.0820807031759522,put,1.2142857142857166,0.1138002170681059,1,1131,2.3,12425.0,28,10000792.SH,0.0041,2.336,2.396,0.0820807031759522,put,-1.0714285714285714,0.1236586415708065,0.96,1.5761169332597926
294,265,2017-02-23,2.4,11235.0,27,10000698.SH,0.03,2.336,2.387,0.0816888849783976,put,1.2592592592592615,0.0975084280529022,1,1141,2.3,2797.0,27,10000682.SH,0.0039,2.336,2.387,0.0816888849783976,put,-1.1111111111111112,0.1161115052229166,0.96,1.6134525329927658
295,265,2017-02-23,2.4,11235.0,27,10000698.SH,0.03,2.336,2.387,0.0816888849783976,put,1.2592592592592615,0.0975084280529022,1,1142,2.3,18101.0,27,10000792.SH,0.004,2.336,2.387,0.0816888849783976,put,-1.1111111111111112,0.1169457314140796,0.96,1.6239316239316266
296,266,2017-02-23,2.4,48866.0,27,10000794.SH,0.03,2.336,2.387,0.0816888849783976,put,1.2592592592592615,0.0975084280529022,1,1141,2.3,2797.0,27,10000682.SH,0.0039,2.336,2.387,0.0816888849783976,put,-1.1111111111111112,0.1161115052229166,0.96,1.6134525329927658
297,266,2017-02-23,2.4,48866.0,27,10000794.SH,0.03,2.336,2.387,0.0816888849783976,put,1.2592592592592615,0.0975084280529022,1,1142,2.3,18101.0,27,10000792.SH,0.004,2.336,2.387,0.0816888849783976,put,-1.1111111111111112,0.1169457314140796,0.96,1.6239316239316266
298,267,2017-02-24,2.4,10199.0,26,10000698.SH,0.03,2.336,2.385,0.0797054604342973,put,1.3076923076923102,0.0945723643239438,1,1152,2.3,2369.0,26,10000682.SH,0.0039,2.336,2.385,0.0797054604342973,put,-1.1538461538461535,0.1163593412119746,0.96,1.6755083996463334
299,267,2017-02-24,2.4,10199.0,26,10000698.SH,0.03,2.336,2.385,0.0797054604342973,put,1.3076923076923102,0.0945723643239438,1,1153,2.3,8613.0,26,10000792.SH,0.0038,2.336,2.385,0.0797054604342973,put,-1.1538461538461535,0.1155083065193891,0.96,1.6647093364650642
300,268,2017-02-24,2.4,39138.0,26,10000794.SH,0.03,2.336,2.385,0.0797054604342973,put,1.3076923076923102,0.0945723643239438,1,1152,2.3,2369.0,26,10000682.SH,0.0039,2.336,2.385,0.0797054604342973,put,-1.1538461538461535,0.1163593412119746,0.96,1.6755083996463334
301,268,2017-02-24,2.4,39138.0,26,10000794.SH,0.03,2.336,2.385,0.0797054604342973,put,1.3076923076923102,0.0945723643239438,1,1153,2.3,8613.0,26,10000792.SH,0.0038,2.336,2.385,0.0797054604342973,put,-1.1538461538461535,0.1155083065193891,0.96,1.6647093364650642
302,269,2017-03-07,2.35,6104.0,50,10000863.SH,0.04,2.339,2.354,0.0761266818577179,put,-0.4349999999999981,0.1311951682972311,1,1157,2.25,3818.0,50,10000868.SH,0.0065,2.339,2.354,0.0761266818577179,put,-0.6,0.1164151311315894,0.96,-0.4029850746268635
303,270,2017-03-08,2.35,13436.0,49,10000863.SH,0.03,2.339,2.355,0.076126615477396,put,-0.3877551020408138,0.1042926253291368,1,1159,2.25,2999.0,49,10000868.SH,0.0047,2.339,2.355,0.076126615477396,put,-0.6122448979591837,0.1074557230365276,0.96,-0.3460514640638835
304,271,2017-03-09,2.35,16580.0,48,10000863.SH,0.04,2.339,2.343,0.0773039874477757,put,-0.4531249999999981,0.1182114354130327,1,1161,2.25,5219.0,48,10000868.SH,0.0066,2.339,2.343,0.0773039874477757,put,-0.625,0.1111941244876384,0.96,-0.41916167664670434
305,272,2017-03-10,2.35,10892.0,47,10000863.SH,0.04,2.339,2.335,0.0757360860433517,put,-0.4627659574468066,0.107067398969978,1,1163,2.25,3403.0,47,10000868.SH,0.0061,2.339,2.335,0.0757360860433517,put,-0.6382978723404256,0.1035885756170749,0.96,-0.4311805686311406
306,273,2017-03-13,2.35,24600.0,44,10000863.SH,0.03,2.339,2.355,0.0809160273178855,put,-0.431818181818179,0.1090133704396188,1,1165,2.25,6125.0,44,10000868.SH,0.0039,2.339,2.355,0.0809160273178855,put,-0.6818181818181818,0.1072553323209881,0.96,-0.39446185997909816
307,274,2017-03-14,2.35,16878.0,43,10000863.SH,0.03,2.339,2.351,0.0790560544865993,put,-0.4418604651162762,0.1044350803589224,1,1167,2.25,6412.0,43,10000868.SH,0.0041,2.339,2.351,0.0790560544865993,put,-0.6976744186046512,0.1070461201224327,0.96,-0.4013648199694679
308,275,2017-03-15,2.35,23578.0,42,10000863.SH,0.03,2.339,2.354,0.0769947197945304,put,-0.4523809523809495,0.1097416196253597,1,1169,2.25,7490.0,42,10000868.SH,0.0055,2.339,2.354,0.0769947197945304,put,-0.7142857142857143,0.1198801858184337,0.96,-0.39358600583090025
309,276,2017-03-16,2.35,32704.0,41,10000863.SH,0.02,2.339,2.369,0.0795745377103625,put,-0.3292682926829224,0.0982068153265416,1,1170,2.3,14245.0,41,10000862.SH,0.0081,2.339,2.369,0.0795745377103625,put,-0.7317073170731707,0.1053239043774008,0.97,-0.05533920885426607
310,277,2017-03-17,2.35,40484.0,40,10000863.SH,0.03,2.339,2.343,0.0878925166739891,put,-0.474999999999997,0.0952182399317919,1,1173,2.25,4224.0,40,10000868.SH,0.0045,2.339,2.343,0.0878925166739891,put,-0.75,0.1075591966481208,0.96,-0.4264705882352906
311,278,2017-03-20,2.35,41833.0,37,10000863.SH,0.03,2.339,2.347,0.0880112725583037,put,-0.5135135135135103,0.104832166303873,1,1175,2.25,6490.0,37,10000868.SH,0.0032,2.339,2.347,0.0880112725583037,put,-0.8108108108108109,0.1045165002629756,0.96,-0.4780153287615937
312,279,2017-03-21,2.35,37064.0,36,10000863.SH,0.03,2.339,2.353,0.0872919819727082,put,-0.5277777777777745,0.1155827526834905,1,1177,2.25,5411.0,36,10000868.SH,0.0028,2.339,2.353,0.0872919819727082,put,-0.8333333333333334,0.1066974331248402,0.96,-0.496323529411761
313,280,2017-03-22,2.35,62445.0,35,10000863.SH,0.03,2.339,2.336,0.0739226660652059,put,-0.5428571428571394,0.0877099061882495,1,1179,2.25,11713.0,35,10000868.SH,0.0037,2.339,2.336,0.0739226660652059,put,-0.8571428571428571,0.102774018948853,0.96,-0.4986420423682741
314,281,2017-03-23,2.35,86145.0,34,10000863.SH,0.03,2.339,2.344,0.0755137937082091,put,-0.5588235294117612,0.1034306233873963,1,1181,2.25,10881.0,34,10000868.SH,0.0025,2.339,2.344,0.0755137937082091,put,-0.8823529411764706,0.0999755822758674,0.96,-0.5294117647058785
315,282,2017-03-24,2.35,81431.0,33,10000863.SH,0.02,2.339,2.364,0.081759343550999,put,-0.4090909090909035,0.1007649261919557,1,1182,2.3,43641.0,33,10000862.SH,0.0042,2.339,2.364,0.081759343550999,put,-0.9090909090909092,0.0886955281014442,0.97,-0.2761795166858389
316,283,2017-03-27,2.35,60973.0,30,10000863.SH,0.02,2.339,2.36,0.081099175055093,put,-0.4499999999999939,0.0988793341972827,1,1184,2.3,25116.0,30,10000862.SH,0.0056,2.339,2.36,0.081099175055093,put,-1.0,0.0979148123177886,0.97,-0.23611111111110272
317,284,2017-03-28,2.35,52010.0,29,10000863.SH,0.02,2.339,2.354,0.0813856730853355,put,-0.4655172413793041,0.0905488143948018,1,1187,2.25,3760.0,29,10000868.SH,0.002,2.339,2.354,0.0813856730853355,put,-1.0344827586206895,0.1098577890199422,0.96,-0.4022988505747058
318,285,2017-03-29,2.35,51444.0,28,10000863.SH,0.02,2.339,2.352,0.0775558195875389,put,-0.4821428571428506,0.0884253403817713,1,1189,2.25,2068.0,28,10000868.SH,0.0017,2.339,2.352,0.0775558195875389,put,-1.0714285714285714,0.1062626770632267,0.96,-0.4274004683840679
319,286,2017-03-30,2.35,62424.0,27,10000863.SH,0.02,2.339,2.343,0.0784203260029691,put,-0.4999999999999933,0.0726014475941061,1,1191,2.25,5160.0,27,10000868.SH,0.0018,2.339,2.343,0.0784203260029691,put,-1.1111111111111112,0.1023163747150898,0.96,-0.4395604395604322
320,287,2017-03-31,2.35,45455.0,26,10000863.SH,0.02,2.339,2.356,0.0810215782215652,put,-0.5192307692307622,0.098347661031723,1,1193,2.25,2654.0,26,10000868.SH,0.0011,2.339,2.356,0.0810215782215652,put,-1.1538461538461535,0.1036777441210746,0.96,-0.48229548229547486
321,288,2017-04-05,2.4,5327.0,49,10000877.SH,0.04,2.399,2.382,0.0863575141609743,put,-0.5969387755102058,0.0987575023642778,1,1195,2.3,7212.0,49,10000875.SH,0.0073,2.399,2.382,0.0863575141609743,put,-0.6122448979591837,0.1034768169640004,0.97,-0.5935218123946847
322,289,2017-04-06,2.4,4975.0,48,10000877.SH,0.04,2.399,2.384,0.0846528457136268,put,-0.6093750000000018,0.1026635119926929,1,1198,2.3,7909.0,48,10000875.SH,0.0067,2.399,2.384,0.0846528457136268,put,-0.625,0.1029212423478364,0.96,-0.6062312312312333
323,290,2017-04-07,2.4,7785.0,47,10000877.SH,0.04,2.399,2.384,0.0844538014950464,put,-0.6223404255319167,0.1035063808530271,1,1201,2.3,6714.0,47,10000875.SH,0.0069,2.399,2.384,0.0844538014950464,put,-0.6382978723404256,0.1049190698325037,0.96,-0.6190139487047653
324,291,2017-04-10,2.4,6174.0,44,10000877.SH,0.04,2.399,2.377,0.0851451798631988,put,-0.6647727272727291,0.0943226805918216,1,1204,2.3,4171.0,44,10000875.SH,0.0069,2.399,2.377,0.0851451798631988,put,-0.6818181818181818,0.1026269147590994,0.97,-0.6612194452073629
325,292,2017-04-11,2.35,24557.0,43,10000876.SH,0.02,2.399,2.378,0.0851451909842433,put,-0.6976744186046512,0.1067389775414764,1,1207,2.3,14640.0,43,10000875.SH,0.0058,2.399,2.378,0.0851451909842433,put,-0.6976744186046512,0.0986067026883959,0.97,-0.6976744186046512
326,293,2017-04-12,2.35,14359.0,42,10000876.SH,0.02,2.399,2.374,0.0832335908866619,put,-0.7142857142857143,0.1031797475629746,1,1209,2.3,7269.0,42,10000875.SH,0.0072,2.399,2.374,0.0832335908866619,put,-0.7142857142857143,0.1039073410979509,0.97,-0.7142857142857143
327,294,2017-04-13,2.35,8451.0,41,10000876.SH,0.02,2.399,2.367,0.0829775397387036,put,-0.7317073170731707,0.0957356079897582,1,1211,2.3,6827.0,41,10000875.SH,0.0065,2.399,2.367,0.0829775397387036,put,-0.7317073170731707,0.0956264719397425,0.97,-0.7317073170731707
328,295,2017-04-14,2.35,20768.0,40,10000876.SH,0.03,2.399,2.35,0.0820636104262111,put,-0.75,0.1061034135320186,1,1212,2.25,4093.0,40,10000874.SH,0.0038,2.399,2.35,0.0820636104262111,put,-0.75,0.107687227361083,0.96,-0.75
329,296,2017-04-17,2.35,28616.0,37,10000876.SH,0.03,2.399,2.353,0.0819838940579485,put,-0.8108108108108109,0.1142441522404253,1,1214,2.25,4548.0,37,10000874.SH,0.003,2.399,2.353,0.0819838940579485,put,-0.8108108108108109,0.1071599649370312,0.96,-0.8108108108108109
330,297,2017-04-18,2.35,21743.0,36,10000876.SH,0.03,2.399,2.338,0.0846620171477173,put,-0.8333333333333334,0.09048646796754,1,1216,2.25,1886.0,36,10000874.SH,0.0035,2.399,2.338,0.0846620171477173,put,-0.8333333333333334,0.1014635518840551,0.96,-0.8333333333333334
331,298,2017-04-19,2.35,41872.0,35,10000876.SH,0.04,2.399,2.322,0.083998196408394,put,-0.8571428571428571,0.0939751260819136,1,1218,2.25,11608.0,35,10000874.SH,0.0058,2.399,2.322,0.083998196408394,put,-0.8571428571428571,0.1052310403872728,0.97,-0.8571428571428571
332,299,2017-04-20,2.35,27476.0,34,10000876.SH,0.04,2.399,2.331,0.0773205910272853,put,-0.8823529411764706,0.1143571625904143,1,1220,2.25,9435.0,34,10000874.SH,0.0038,2.399,2.331,0.0773205910272853,put,-0.8823529411764706,0.1008584458328485,0.97,-0.8823529411764706
333,300,2017-04-21,2.35,37560.0,33,10000876.SH,0.03,2.399,2.341,0.0785765360596903,put,-0.9090909090909092,0.0992867913452386,1,1223,2.25,7935.0,33,10000874.SH,0.0028,2.399,2.341,0.0785765360596903,put,-0.9090909090909092,0.1019215537455081,0.96,-0.9090909090909091
334,301,2017-04-24,2.35,48448.0,30,10000876.SH,0.03,2.399,2.336,0.0782674937258351,put,-1.0,0.0931589600890874,1,1226,2.25,7441.0,30,10000874.SH,0.0027,2.399,2.336,0.0782674937258351,put,-1.0,0.1014975265145897,0.96,-1.0
335,302,2017-04-25,2.35,33473.0,29,10000876.SH,0.03,2.399,2.342,0.0748259399191573,put,-1.0344827586206895,0.1066825915757119,1,1229,2.25,4738.0,29,10000874.SH,0.0023,2.399,2.342,0.0748259399191573,put,-1.0344827586206895,0.103911394211769,0.96,-1.0344827586206897
336,303,2017-04-26,2.35,61368.0,28,10000876.SH,0.03,2.399,2.339,0.0740235089947814,put,-1.0714285714285714,0.1021596741823256,1,1232,2.25,7860.0,28,10000874.SH,0.0018,2.399,2.339,0.0740235089947814,put,-1.0714285714285714,0.0974416708841323,0.96,-1.0714285714285714
337,304,2017-04-27,2.35,73748.0,27,10000876.SH,0.02,2.399,2.344,0.0680520440444166,put,-1.1111111111111112,0.0746371836138963,1,1235,2.25,10164.0,27,10000874.SH,0.0015,2.399,2.344,0.0680520440444166,put,-1.1111111111111112,0.0991048780603408,0.96,-1.1111111111111112
338,305,2017-04-28,2.35,45038.0,26,10000876.SH,0.03,2.399,2.34,0.0680553953284925,put,-1.1538461538461535,0.1075119301884472,1,1238,2.25,6483.0,26,10000874.SH,0.0016,2.399,2.34,0.0680553953284925,put,-1.1538461538461535,0.099071261057496,0.96,-1.1538461538461537
339,306,2017-05-09,2.35,2370.0,50,10000736.SH,0.04,2.548,2.315,0.0510576740711965,put,-0.6,0.0689464329993427,1,1244,2.25,2622.0,50,10000734.SH,0.005,2.548,2.315,0.0510576740711965,put,-0.6,0.0804061354832947,0.97,-0.6
340,306,2017-05-09,2.35,2370.0,50,10000736.SH,0.04,2.548,2.315,0.0510576740711965,put,-0.6,0.0689464329993427,1,1245,2.25,6303.0,50,10000822.SH,0.0047,2.548,2.315,0.0510576740711965,put,-0.6,0.0788186857727169,0.97,-0.6
341,307,2017-05-09,2.35,9894.0,50,10000803.SH,0.05,2.548,2.315,0.0510576740711965,put,-0.6,0.1002628765200376,1,1244,2.25,2622.0,50,10000734.SH,0.005,2.548,2.315,0.0510576740711965,put,-0.6,0.0804061354832947,0.97,-0.6
342,307,2017-05-09,2.35,9894.0,50,10000803.SH,0.05,2.548,2.315,0.0510576740711965,put,-0.6,0.1002628765200376,1,1245,2.25,6303.0,50,10000822.SH,0.0047,2.548,2.315,0.0510576740711965,put,-0.6,0.0788186857727169,0.97,-0.6
343,308,2017-05-10,2.35,2506.0,49,10000736.SH,0.04,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0815644915706813,1,1251,2.25,2148.0,49,10000734.SH,0.0042,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0810374079604745,0.97,-0.6122448979591837
344,308,2017-05-10,2.35,2506.0,49,10000736.SH,0.04,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0815644915706813,1,1252,2.25,7233.0,49,10000822.SH,0.004,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.079863197045505,0.97,-0.6122448979591837
345,309,2017-05-10,2.35,14296.0,49,10000803.SH,0.04,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0815644915706813,1,1251,2.25,2148.0,49,10000734.SH,0.0042,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0810374079604745,0.97,-0.6122448979591837
346,309,2017-05-10,2.35,14296.0,49,10000803.SH,0.04,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.0815644915706813,1,1252,2.25,7233.0,49,10000822.SH,0.004,2.548,2.321,0.0525981516136784,put,-0.6122448979591837,0.079863197045505,0.97,-0.6122448979591837
347,310,2017-05-11,2.35,4389.0,48,10000736.SH,0.03,2.548,2.334,0.0569790406793095,put,-0.625,0.0748421638847887,1,1258,2.25,2554.0,48,10000734.SH,0.0034,2.548,2.334,0.0569790406793095,put,-0.625,0.0857168470727801,0.96,-0.625
348,310,2017-05-11,2.35,4389.0,48,10000736.SH,0.03,2.548,2.334,0.0569790406793095,put,-0.625,0.0748421638847887,1,1259,2.25,6393.0,48,10000822.SH,0.0033,2.548,2.334,0.0569790406793095,put,-0.625,0.0850296058621406,0.96,-0.625
349,311,2017-05-11,2.35,17281.0,48,10000803.SH,0.04,2.548,2.334,0.0569790406793095,put,-0.625,0.1046124040884673,1,1258,2.25,2554.0,48,10000734.SH,0.0034,2.548,2.334,0.0569790406793095,put,-0.625,0.0857168470727801,0.96,-0.625
350,311,2017-05-11,2.35,17281.0,48,10000803.SH,0.04,2.548,2.334,0.0569790406793095,put,-0.625,0.1046124040884673,1,1259,2.25,6393.0,48,10000822.SH,0.0033,2.548,2.334,0.0569790406793095,put,-0.625,0.0850296058621406,0.96,-0.625
351,312,2017-05-12,2.35,3838.0,47,10000736.SH,0.02,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0939134353054165,1,1267,2.3,3358.0,47,10000735.SH,0.0061,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0903440725423693,0.97,-0.6382978723404256
352,312,2017-05-12,2.35,3838.0,47,10000736.SH,0.02,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0939134353054165,1,1268,2.3,37428.0,47,10000802.SH,0.0066,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0928216575729548,0.97,-0.6382978723404256
353,313,2017-05-12,2.35,41754.0,47,10000803.SH,0.02,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0939134353054165,1,1267,2.3,3358.0,47,10000735.SH,0.0061,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0903440725423693,0.97,-0.6382978723404256
354,313,2017-05-12,2.35,41754.0,47,10000803.SH,0.02,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0939134353054165,1,1268,2.3,37428.0,47,10000802.SH,0.0066,2.548,2.37,0.0789399484835237,put,-0.6382978723404256,0.0928216575729548,0.97,-0.6382978723404256
355,314,2017-05-15,2.35,2770.0,44,10000736.SH,0.02,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.101160462416917,1,1274,2.3,2516.0,44,10000735.SH,0.0052,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.0912526852930188,0.97,-0.6818181818181818
356,314,2017-05-15,2.35,2770.0,44,10000736.SH,0.02,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.101160462416917,1,1275,2.3,18345.0,44,10000802.SH,0.0054,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.0923625828284323,0.97,-0.6818181818181818
357,315,2017-05-15,2.35,27114.0,44,10000803.SH,0.02,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.101160462416917,1,1274,2.3,2516.0,44,10000735.SH,0.0052,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.0912526852930188,0.97,-0.6818181818181818
358,315,2017-05-15,2.35,27114.0,44,10000803.SH,0.02,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.101160462416917,1,1275,2.3,18345.0,44,10000802.SH,0.0054,2.548,2.374,0.0789798984853133,put,-0.6818181818181818,0.0923625828284323,0.97,-0.6818181818181818
359,316,2017-05-16,2.35,2835.0,43,10000736.SH,0.0143,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0883854052897393,1,1281,2.3,1138.0,43,10000735.SH,0.0044,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0912127502009868,0.97,-0.6976744186046512
360,316,2017-05-16,2.35,2835.0,43,10000736.SH,0.0143,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0883854052897393,1,1282,2.3,14213.0,43,10000802.SH,0.004,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0886977930768132,0.97,-0.6976744186046512
361,317,2017-05-16,2.35,31764.0,43,10000803.SH,0.0146,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0894323007471263,1,1281,2.3,1138.0,43,10000735.SH,0.0044,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0912127502009868,0.97,-0.6976744186046512
362,317,2017-05-16,2.35,31764.0,43,10000803.SH,0.0146,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0894323007471263,1,1282,2.3,14213.0,43,10000802.SH,0.004,2.548,2.379,0.0785643322999694,put,-0.6976744186046512,0.0886977930768132,0.97,-0.6976744186046512
363,320,2017-05-18,2.35,4784.0,41,10000736.SH,0.02,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0730328061926662,1,1293,2.25,770.0,41,10000734.SH,0.0019,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0899455560866594,0.96,-0.7317073170731707
364,320,2017-05-18,2.35,4784.0,41,10000736.SH,0.02,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0730328061926662,1,1294,2.25,3076.0,41,10000822.SH,0.0019,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0899455560866594,0.96,-0.7317073170731707
365,321,2017-05-18,2.35,33255.0,41,10000803.SH,0.02,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0730328061926662,1,1293,2.25,770.0,41,10000734.SH,0.0019,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0899455560866594,0.96,-0.7317073170731707
366,321,2017-05-18,2.35,33255.0,41,10000803.SH,0.02,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0730328061926662,1,1294,2.25,3076.0,41,10000822.SH,0.0019,2.548,2.35,0.0813902839268878,put,-0.7317073170731707,0.0899455560866594,0.96,-0.7317073170731707
367,322,2017-05-19,2.35,2330.0,40,10000736.SH,0.02,2.548,2.355,0.0784860112494961,put,-0.75,0.0808714091077744,1,1300,2.25,760.0,40,10000734.SH,0.0021,2.548,2.355,0.0784860112494961,put,-0.75,0.0963160973349809,0.96,-0.75
368,322,2017-05-19,2.35,2330.0,40,10000736.SH,0.02,2.548,2.355,0.0784860112494961,put,-0.75,0.0808714091077744,1,1301,2.25,2718.0,40,10000822.SH,0.0018,2.548,2.355,0.0784860112494961,put,-0.75,0.0931034085879325,0.96,-0.75
369,323,2017-05-19,2.35,22726.0,40,10000803.SH,0.02,2.548,2.355,0.0784860112494961,put,-0.75,0.0808714091077744,1,1300,2.25,760.0,40,10000734.SH,0.0021,2.548,2.355,0.0784860112494961,put,-0.75,0.0963160973349809,0.96,-0.75
370,323,2017-05-19,2.35,22726.0,40,10000803.SH,0.02,2.548,2.355,0.0784860112494961,put,-0.75,0.0808714091077744,1,1301,2.25,2718.0,40,10000822.SH,0.0018,2.548,2.355,0.0784860112494961,put,-0.75,0.0931034085879325,0.96,-0.75
371,324,2017-05-22,2.35,5458.0,37,10000736.SH,0.0145,2.548,2.373,0.0778528954488068,put,-0.8108108108108109,0.087894799703896,1,1309,2.3,3756.0,37,10000735.SH,0.0039,2.548,2.373,0.0778528954488068,put,-0.8108108108108109,0.0895276085264682,0.97,-0.8108108108108109
372,324,2017-05-22,2.35,5458.0,37,10000736.SH,0.0145,2.548,2.373,0.0778528954488068,put,-0.8108108108108109,0.087894799703896,1,1310,2.3,18660.0,37,10000802.SH,0.004,2.548,2.373,0.0778528954488068,put,-0.8108108108108109,0.0901997101649046,0.97,-0.8108108108108109
