,Unnamed: 0_atm,交易日期,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_otm,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Return
173,327,2017-05-23,2.4,100072.0,36,10000799.SH,0.02,2.548,2.403,0.0867647969095847,call,5.333333333333339,0.0512387959600686,1,1343,2.5,12487.0,36,10000801.SH,0.0026,2.548,2.403,0.0867647969095847,call,14.551282051282064,0.086597803282082,1.04,3.955938697318013
174,328,2017-05-24,2.4,24149.0,35,10000739.SH,0.02,2.548,2.399,0.0867155761264164,call,5.485714285714291,0.059982256535083,1,1347,2.5,2222.0,35,10000765.SH,0.003,2.548,2.399,0.0867155761264164,call,12.857142857142868,0.0942299358109235,1.04,4.184873949579836
175,328,2017-05-24,2.4,24149.0,35,10000739.SH,0.02,2.548,2.399,0.0867155761264164,call,5.485714285714291,0.059982256535083,1,1348,2.5,8614.0,35,10000801.SH,0.0025,2.548,2.399,0.0867155761264164,call,15.600000000000014,0.0900115980000496,1.04,4.040816326530616
176,329,2017-05-24,2.4,67546.0,35,10000799.SH,0.02,2.548,2.399,0.0867155761264164,call,5.485714285714291,0.059982256535083,1,1347,2.5,2222.0,35,10000765.SH,0.003,2.548,2.399,0.0867155761264164,call,12.857142857142868,0.0942299358109235,1.04,4.184873949579836
177,329,2017-05-24,2.4,67546.0,35,10000799.SH,0.02,2.548,2.399,0.0867155761264164,call,5.485714285714291,0.059982256535083,1,1348,2.5,8614.0,35,10000801.SH,0.0025,2.548,2.399,0.0867155761264164,call,15.600000000000014,0.0900115980000496,1.04,4.040816326530616
178,336,2017-06-01,2.5,8849.0,27,10000765.SH,0.03,2.548,2.49,0.1283878678209623,call,0.6666666666666683,0.1212144947292208,1,1358,2.6,17654.0,27,10000917.SH,0.0041,2.548,2.49,0.1283878678209623,call,-1.1111111111111112,0.1207568504954576,1.04,0.94809094809095
179,337,2017-06-01,2.5,57003.0,27,10000801.SH,0.03,2.548,2.49,0.1283878678209623,call,0.6666666666666683,0.1212144947292208,1,1358,2.6,17654.0,27,10000917.SH,0.0041,2.548,2.49,0.1283878678209623,call,-1.1111111111111112,0.1207568504954576,1.04,0.94809094809095
180,340,2017-06-06,2.45,11020.0,50,10000904.SH,0.04,2.677,2.457,0.1389878209328303,call,2.804999999999997,0.0887256284320056,1,1362,2.55,9223.0,50,10000911.SH,0.0135,2.677,2.457,0.1389878209328303,call,5.044444444444454,0.1175222868547141,1.04,1.664150943396218
181,342,2017-06-08,2.5,15529.0,48,10000905.SH,0.05,2.677,2.501,0.1392112701555125,call,1.5875000000000006,0.1261954735886752,1,1367,2.6,14162.0,48,10000919.SH,0.02,2.677,2.501,0.1392112701555125,call,1.781249999999999,0.1458017560333013,1.04,1.458333333333335
182,345,2017-06-13,2.5,22429.0,43,10000905.SH,0.06,2.677,2.512,0.1401988250728627,call,1.3604651162790706,0.1460429163054823,1,1373,2.6,13451.0,43,10000919.SH,0.02,2.677,2.512,0.1401988250728627,call,1.9883720930232545,0.144452486364156,1.04,1.0465116279069786
183,348,2017-06-16,2.45,13824.0,40,10000904.SH,0.05,2.677,2.46,0.1466450229074115,call,2.654999999999998,0.1278554025110602,1,1380,2.55,15772.0,40,10000911.SH,0.0141,2.677,2.46,0.1466450229074115,call,6.005319148936183,0.1324707070576548,1.04,1.3391364902506888
184,349,2017-06-19,2.5,33665.0,37,10000905.SH,0.04,2.677,2.497,0.153422468649496,call,2.777027027027028,0.1216495488139092,1,1383,2.6,21165.0,37,10000919.SH,0.0139,2.677,2.497,0.153422468649496,call,3.680731090803032,0.1466725794580579,1.04,2.2957440198819534
185,351,2017-06-21,2.5,44409.0,35,10000905.SH,0.04,2.677,2.509,0.1519154770252584,call,2.935714285714286,0.1042334975510835,1,1387,2.6,23508.0,35,10000919.SH,0.0131,2.677,2.509,0.1519154770252584,call,4.181025081788437,0.1361481925922632,1.04,2.3292618162506664
186,354,2017-06-26,2.55,82794.0,30,10000911.SH,0.05,2.677,2.5540000000000003,0.1485643392284594,call,1.5400000000000045,0.1558539551392793,1,1392,2.65,38357.0,30,10000927.SH,0.0139,2.677,2.5540000000000003,0.1485643392284594,call,0.9424460431654776,0.1536798172035217,1.04,1.7700831024930768
187,356,2017-06-28,2.55,77823.0,28,10000911.SH,0.04,2.677,2.548,0.1182460415024346,call,2.330357142857149,0.1376356853635311,1,1396,2.65,41749.0,28,10000927.SH,0.0116,2.677,2.548,0.1182460415024346,call,1.422413793103461,0.1541980197260976,1.04,2.7012072434607677
188,358,2017-06-30,2.55,82543.0,26,10000911.SH,0.04,2.677,2.5580000000000003,0.1197721666305104,call,2.509615384615391,0.1234832847935557,1,1400,2.65,26354.0,26,10000927.SH,0.0105,2.677,2.5580000000000003,0.1197721666305104,call,1.813186813186828,0.1441100578511357,1.04,2.757496740547592
189,364,2017-07-11,2.6,25448.0,43,10000936.SH,0.05,2.708,2.604,0.1244798278766175,call,0.8093023255813967,0.1243615587951838,1,1412,2.7,22598.0,43,10000947.SH,0.02,2.708,2.604,0.1244798278766175,call,-0.4186046511627904,0.1459975571934879,1.04,1.627906976744188
190,365,2017-07-12,2.6,35790.0,42,10000936.SH,0.05,2.708,2.597,0.124977829661162,call,0.82857142857143,0.1367566961065232,1,1414,2.7,39972.0,42,10000947.SH,0.02,2.708,2.597,0.124977829661162,call,-0.4285714285714283,0.1541856815707981,1.04,1.6666666666666687
191,372,2017-07-21,2.7,49846.0,33,10000947.SH,0.05,2.708,2.68,0.1271878046929383,call,-0.7636363636363634,0.1765224514273404,1,1426,2.8,46657.0,33,10000963.SH,0.02,2.708,2.68,0.1271878046929383,call,-0.9090909090909092,0.1851369276155531,1.04,-0.6666666666666665
192,373,2017-07-24,2.7,69433.0,30,10000947.SH,0.05,2.708,2.7,0.1276969133944539,call,-0.8399999999999999,0.1536327295576929,1,1428,2.8,52621.0,30,10000963.SH,0.02,2.708,2.7,0.1276969133944539,call,-1.0,0.1744989939582347,1.04,-0.7333333333333332
193,374,2017-07-25,2.7,72959.0,29,10000947.SH,0.04,2.708,2.6830000000000003,0.1304689247774188,call,-0.8275862068965516,0.1513807479947805,1,1430,2.8,32204.0,29,10000963.SH,0.0129,2.708,2.6830000000000003,0.1304689247774188,call,-1.0344827586206895,0.1630524044895768,1.04,-0.7291003944522202
194,377,2017-07-28,2.7,52931.0,26,10000947.SH,0.04,2.708,2.68,0.1280443935940492,call,-0.9230769230769228,0.1655492418107986,1,1436,2.8,35974.0,26,10000963.SH,0.013,2.708,2.68,0.1280443935940492,call,-1.1538461538461535,0.1761502802114486,1.04,-0.8119658119658116
195,378,2017-08-08,2.7,14300.0,50,10000949.SH,0.05,2.7110000000000003,2.682,0.1309581194464809,call,-0.4679999999999985,0.1376532389226406,1,1438,2.8,5747.0,50,10000965.SH,0.02,2.7110000000000003,2.682,0.1309581194464809,call,-0.6,0.1466933814686835,1.04,-0.37999999999999756
196,380,2017-08-10,2.65,22880.0,48,10000929.SH,0.05,2.7110000000000003,2.655,0.1301044844927698,call,0.1375000000000048,0.1126660604543983,1,1445,2.75,20239.0,48,10000957.SH,0.02,2.7110000000000003,2.655,0.1301044844927698,call,-0.625,0.1340010555470884,1.04,0.6458333333333413
197,382,2017-08-14,2.65,25390.0,44,10000929.SH,0.04,2.7110000000000003,2.635,0.134145649297324,call,0.357954545454552,0.11958961332044,1,1454,2.75,19472.0,44,10000957.SH,0.0149,2.7110000000000003,2.635,0.134145649297324,call,-0.6818181818181818,0.1391793256821036,1.04,0.9751901484969316
198,383,2017-08-15,2.65,32666.0,43,10000929.SH,0.05,2.7110000000000003,2.651,0.1310575461444343,call,0.1534883720930286,0.1263224314185678,1,1458,2.75,19510.0,43,10000957.SH,0.02,2.7110000000000003,2.651,0.1310575461444343,call,-0.6976744186046512,0.1458124252593815,1.04,0.7209302325581485
199,384,2017-08-16,2.65,22864.0,42,10000929.SH,0.04,2.7110000000000003,2.64,0.1315544965804246,call,0.3750000000000069,0.1160024287775159,1,1462,2.75,12397.0,42,10000957.SH,0.0138,2.7110000000000003,2.64,0.1315544965804246,call,-0.7142857142857143,0.1343790084106326,1.04,0.9487459105779823
200,385,2017-08-17,2.65,23223.0,41,10000929.SH,0.05,2.7110000000000003,2.652,0.1320818725738015,call,0.1609756097561032,0.1283355176846682,1,1466,2.75,15512.0,41,10000957.SH,0.02,2.7110000000000003,2.652,0.1320818725738015,call,-0.7317073170731707,0.148721666911602,1.04,0.7560975609756191
201,388,2017-08-22,2.7,58201.0,36,10000949.SH,0.04,2.7110000000000003,2.689,0.1189213540446931,call,-0.6041666666666642,0.1256939007536768,1,1478,2.8,20399.0,36,10000965.SH,0.0095,2.7110000000000003,2.689,0.1189213540446931,call,-0.8333333333333334,0.1252541379044056,1.04,-0.5327868852458983
202,390,2017-08-24,2.7,100835.0,34,10000949.SH,0.04,2.7110000000000003,2.698,0.1172541428594759,call,-0.6397058823529385,0.1159655931254625,1,1484,2.8,45929.0,34,10000965.SH,0.0095,2.7110000000000003,2.698,0.1172541428594759,call,-0.8823529411764706,0.1217368695748448,1.04,-0.5641272902603629
203,393,2017-08-29,2.8,82562.0,29,10000965.SH,0.04,2.7110000000000003,2.789,0.1412116025799936,call,-1.0344827586206895,0.1365502257202565,1,1490,2.9,44172.0,29,10001003.SH,0.0144,2.7110000000000003,2.789,0.1412116025799936,call,-1.0344827586206895,0.1584842471934259,1.04,-1.0344827586206897
204,397,2017-09-05,2.8,12809.0,50,10000995.SH,0.06,2.802,2.782,0.1223946810045862,call,-0.5799999999999977,0.1567150332094877,1,1499,2.9,8644.0,50,10001005.SH,0.03,2.802,2.782,0.1223946810045862,call,-0.6,0.1711284125861227,1.04,-0.5599999999999955
205,399,2017-09-07,2.75,15862.0,48,10000994.SH,0.06,2.802,2.7430000000000003,0.1291903530834885,call,-0.0833333333333328,0.1495506478966475,1,1503,2.85,10540.0,48,10001001.SH,0.03,2.802,2.7430000000000003,0.1291903530834885,call,-0.625,0.1688487148772478,1.04,0.45833333333333437
206,400,2017-09-08,2.75,15408.0,47,10000994.SH,0.06,2.802,2.738,0.1266977826250283,call,-0.0851063829787228,0.1578220399210751,1,1506,2.85,10817.0,47,10001001.SH,0.03,2.802,2.738,0.1266977826250283,call,-0.6382978723404256,0.1750905697618425,1.04,0.4680851063829798
207,401,2017-09-11,2.75,19411.0,44,10000994.SH,0.06,2.802,2.73,0.1265063054758106,call,-0.0909090909090903,0.1741475651483535,1,1509,2.85,14126.0,44,10001001.SH,0.03,2.802,2.73,0.1265063054758106,call,-0.6818181818181818,0.1884645340602695,1.04,0.5000000000000011
208,402,2017-09-12,2.75,20560.0,43,10000994.SH,0.06,2.802,2.7460000000000004,0.1115406838784945,call,-0.0930232558139529,0.1550197885527312,1,1512,2.85,13360.0,43,10001001.SH,0.03,2.802,2.7460000000000004,0.1115406838784945,call,-0.6976744186046512,0.1764354882940947,1.04,0.5116279069767453
209,403,2017-09-13,2.75,12988.0,42,10000994.SH,0.06,2.802,2.739,0.1104674007083885,call,-0.0952380952380946,0.1667207705180943,1,1515,2.85,10471.0,42,10001001.SH,0.03,2.802,2.739,0.1104674007083885,call,-0.7142857142857143,0.1850687995406389,1.04,0.523809523809525
210,406,2017-09-18,2.75,30090.0,37,10000994.SH,0.05,2.802,2.729,0.1105613611799691,call,0.0324324324324331,0.1639826537154615,1,1524,2.85,19474.0,37,10001001.SH,0.02,2.802,2.729,0.1105613611799691,call,-0.8108108108108109,0.1719103059253394,1.04,0.5945945945945957
211,409,2017-09-21,2.75,31124.0,34,10000994.SH,0.04,2.802,2.728,0.1073307743859377,call,0.2647058823529422,0.1429289328008294,1,1533,2.85,20471.0,34,10001001.SH,0.014,2.802,2.728,0.1073307743859377,call,-0.8823529411764706,0.1561242620681822,1.04,0.8823529411764721
212,410,2017-09-22,2.75,41307.0,33,10000994.SH,0.04,2.802,2.729,0.1049149591604832,call,0.2727272727272737,0.1439106208094358,1,1536,2.85,15191.0,33,10001001.SH,0.0127,2.802,2.729,0.1049149591604832,call,-0.9090909090909092,0.1519844235352277,1.04,0.822510822510824
213,411,2017-09-25,2.75,37139.0,30,10000994.SH,0.04,2.802,2.729,0.1039435506013917,call,0.3000000000000011,0.1516729894219934,1,1539,2.85,16203.0,30,10001001.SH,0.0104,2.802,2.729,0.1039435506013917,call,-1.0,0.148639770170629,1.04,0.7567567567567581
214,412,2017-09-26,2.75,37653.0,29,10000994.SH,0.04,2.802,2.7310000000000003,0.0722316228667183,call,0.3103448275862081,0.1515143815415502,1,1542,2.85,13101.0,29,10001001.SH,0.0108,2.802,2.7310000000000003,0.0722316228667183,call,-1.0344827586206895,0.1516050997655392,1.04,0.8077468115257457
215,416,2017-10-09,2.75,18562.0,44,10001014.SH,0.05,3.067,2.75,0.0713424191980218,call,3.640909090909093,0.121134386126697,1,1554,2.85,17682.0,44,10001021.SH,0.02,3.067,2.75,0.0713424191980218,call,6.715909090909093,0.1394693617385625,1.04,1.5909090909090926
216,417,2017-10-10,2.75,23593.0,43,10001014.SH,0.05,3.067,2.7460000000000004,0.0711535655875674,call,3.72558139534884,0.1283908307673632,1,1556,2.85,16312.0,43,10001021.SH,0.02,3.067,2.7460000000000004,0.0711535655875674,call,6.872093023255816,0.1445837357263266,1.04,1.627906976744188
217,422,2017-10-17,2.8,19589.0,36,10001015.SH,0.03,3.067,2.779,0.062808163276801,call,6.583333333333345,0.1055681640895605,1,1562,2.9,11786.0,36,10001023.SH,0.0068,3.067,2.779,0.062808163276801,call,19.632352941176503,0.1150296814611554,1.04,2.7586206896551757
218,425,2017-10-20,2.8,45694.0,33,10001015.SH,0.03,3.067,2.79,0.0672387909385086,call,7.181818181818193,0.0956515058780312,1,1568,2.9,15334.0,33,10001023.SH,0.0064,3.067,2.79,0.0672387909385086,call,22.81250000000004,0.110146156147182,1.04,2.9429892141756584
219,426,2017-10-23,2.8,47709.0,30,10001015.SH,0.03,3.067,2.7910000000000004,0.062460213013263,call,7.900000000000013,0.0995859469077885,1,1570,2.9,11953.0,30,10001023.SH,0.0049,3.067,2.7910000000000004,0.062460213013263,call,33.08163265306128,0.1062284640142321,1.04,2.9840637450199243
220,432,2017-11-08,2.9,47762.0,49,10001007.SH,0.04,2.834,2.874,0.086837053419283,call,-0.6122448979591837,0.1140008760044127,1,1580,3.0,27297.0,49,10001045.SH,0.0092,2.834,2.874,0.086837053419283,call,-0.6122448979591837,0.1066127945715785,1.04,-0.6122448979591837
221,433,2017-11-09,2.9,23662.0,48,10001007.SH,0.04,2.834,2.885,0.0861472782992675,call,-0.625,0.102988595562756,1,1582,3.0,20110.0,48,10001045.SH,0.011,2.834,2.885,0.0861472782992675,call,-0.625,0.107543341820538,1.04,-0.625
222,439,2017-11-17,3.0,87700.0,40,10001045.SH,0.04,2.834,2.99,0.1142242118013588,call,-0.75,0.1042851747522652,1,1592,3.1,48349.0,40,10001053.SH,0.0113,2.834,2.99,0.1142242118013588,call,-0.75,0.1123949786655009,1.04,-0.75
223,442,2017-11-22,3.1,209412.0,35,10001053.SH,0.04,2.834,3.067,0.1182398018656788,call,-0.8571428571428571,0.1367444771604538,1,1597,3.2,165037.0,35,10001061.SH,0.02,2.834,3.067,0.1182398018656788,call,-0.8571428571428571,0.1662514437797964,1.04,-0.8571428571428571
224,443,2017-11-23,3.0,152547.0,34,10001045.SH,0.05,2.834,2.991,0.1543312382893184,call,-0.8823529411764706,0.1407162008768766,1,1598,3.1,200859.0,34,10001053.SH,0.02,2.834,2.991,0.1543312382893184,call,-0.8823529411764706,0.154402821183145,1.04,-0.8823529411764706
225,444,2017-11-24,3.0,225439.0,33,10001045.SH,0.05,2.834,2.99,0.1540075723653817,call,-0.9090909090909092,0.1444776693139821,1,1601,3.1,122213.0,33,10001053.SH,0.02,2.834,2.99,0.1540075723653817,call,-0.9090909090909092,0.1577500971508026,1.04,-0.9090909090909091
226,446,2017-11-28,2.9,62786.0,29,10001037.SH,0.06,2.834,2.8960000000000004,0.1507002170311056,call,-1.0344827586206895,0.1822704820768833,1,1612,3.0,35348.0,29,10001089.SH,0.02,2.834,2.8960000000000004,0.1507002170311056,call,-1.0344827586206895,0.169120392712295,1.04,-1.0344827586206897
227,447,2017-11-28,2.9,48524.0,29,10001087.SH,0.06,2.834,2.8960000000000004,0.1507002170311056,call,-1.0344827586206895,0.1822704820768833,1,1612,3.0,35348.0,29,10001089.SH,0.02,2.834,2.8960000000000004,0.1507002170311056,call,-1.0344827586206895,0.169120392712295,1.04,-1.0344827586206897
228,448,2017-11-29,2.9,68917.0,28,10001037.SH,0.05,2.834,2.89,0.14996272354085,call,-1.0714285714285714,0.1639561892664134,1,1618,3.0,44474.0,28,10001089.SH,0.02,2.834,2.89,0.14996272354085,call,-1.0714285714285714,0.1781338621931373,1.04,-1.0714285714285714
229,449,2017-11-29,2.9,78646.0,28,10001087.SH,0.05,2.834,2.89,0.14996272354085,call,-1.0714285714285714,0.1639561892664134,1,1618,3.0,44474.0,28,10001089.SH,0.02,2.834,2.89,0.14996272354085,call,-1.0714285714285714,0.1781338621931373,1.04,-1.0714285714285714
230,452,2017-12-01,2.85,35632.0,26,10001007.SH,0.05,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1770903641988039,1,1627,2.95,50865.0,26,10001045.SH,0.02,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1905427085659206,1.04,-1.1538461538461537
231,452,2017-12-01,2.85,35632.0,26,10001007.SH,0.05,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1770903641988039,1,1628,2.95,36774.0,26,10001088.SH,0.02,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1905427085659206,1.04,-1.1538461538461537
232,453,2017-12-01,2.85,83074.0,26,10001086.SH,0.05,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1770903641988039,1,1627,2.95,50865.0,26,10001045.SH,0.02,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1905427085659206,1.04,-1.1538461538461537
233,453,2017-12-01,2.85,83074.0,26,10001086.SH,0.05,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1770903641988039,1,1628,2.95,36774.0,26,10001088.SH,0.02,2.834,2.838,0.1567992753267156,call,-1.1538461538461535,0.1905427085659206,1.04,-1.1538461538461537
234,456,2017-12-06,2.9,5342.0,49,10001073.SH,0.07,3.172,2.8710000000000004,0.174136576668338,call,1.7667638483965034,0.1890777463391125,1,1644,3.0,9966.0,49,10001099.SH,0.03,3.172,2.8710000000000004,0.174136576668338,call,2.8979591836734726,0.1755301537972688,1.04,0.9183673469387766
235,457,2017-12-06,2.9,18235.0,49,10001097.SH,0.07,3.172,2.8710000000000004,0.174136576668338,call,1.7667638483965034,0.1890777463391125,1,1644,3.0,9966.0,49,10001099.SH,0.03,3.172,2.8710000000000004,0.174136576668338,call,2.8979591836734726,0.1755301537972688,1.04,0.9183673469387766
236,458,2017-12-07,2.85,4835.0,48,10001083.SH,0.07,3.172,2.844,0.174050583799266,call,2.2500000000000004,0.1669964418623447,1,1647,2.95,6719.0,48,10001074.SH,0.03,3.172,2.844,0.174050583799266,call,4.0,0.161947454137206,1.04,0.9375000000000011
237,458,2017-12-07,2.85,4835.0,48,10001083.SH,0.07,3.172,2.844,0.174050583799266,call,2.2500000000000004,0.1669964418623447,1,1648,2.95,12552.0,48,10001098.SH,0.03,3.172,2.844,0.174050583799266,call,4.0,0.161947454137206,1.04,0.9375000000000011
238,459,2017-12-07,2.85,14991.0,48,10001096.SH,0.07,3.172,2.844,0.174050583799266,call,2.2500000000000004,0.1669964418623447,1,1647,2.95,6719.0,48,10001074.SH,0.03,3.172,2.844,0.174050583799266,call,4.0,0.161947454137206,1.04,0.9375000000000011
239,459,2017-12-07,2.85,14991.0,48,10001096.SH,0.07,3.172,2.844,0.174050583799266,call,2.2500000000000004,0.1669964418623447,1,1648,2.95,12552.0,48,10001098.SH,0.03,3.172,2.844,0.174050583799266,call,4.0,0.161947454137206,1.04,0.9375000000000011
240,462,2017-12-11,2.9,3500.0,44,10001073.SH,0.07,3.172,2.898,0.1791258893223902,call,1.9675324675324692,0.166916273655206,1,1664,3.0,10903.0,44,10001099.SH,0.03,3.172,2.898,0.1791258893223902,call,3.22727272727273,0.1633505467736721,1.04,1.0227272727272738
241,463,2017-12-11,2.9,17405.0,44,10001097.SH,0.07,3.172,2.898,0.1791258893223902,call,1.9675324675324692,0.166916273655206,1,1664,3.0,10903.0,44,10001099.SH,0.03,3.172,2.898,0.1791258893223902,call,3.22727272727273,0.1633505467736721,1.04,1.0227272727272738
242,464,2017-12-12,2.85,1376.0,43,10001083.SH,0.07,3.172,2.846,0.186358075579995,call,2.5116279069767447,0.1749140208922922,1,1667,2.95,3741.0,43,10001074.SH,0.03,3.172,2.846,0.186358075579995,call,4.465116279069767,0.170114359271586,1.04,1.046511627906978
243,464,2017-12-12,2.85,1376.0,43,10001083.SH,0.07,3.172,2.846,0.186358075579995,call,2.5116279069767447,0.1749140208922922,1,1668,2.95,12735.0,43,10001098.SH,0.03,3.172,2.846,0.186358075579995,call,4.465116279069767,0.170114359271586,1.04,1.046511627906978
244,465,2017-12-12,2.85,9696.0,43,10001096.SH,0.07,3.172,2.846,0.186358075579995,call,2.5116279069767447,0.1749140208922922,1,1667,2.95,3741.0,43,10001074.SH,0.03,3.172,2.846,0.186358075579995,call,4.465116279069767,0.170114359271586,1.04,1.046511627906978
245,465,2017-12-12,2.85,9696.0,43,10001096.SH,0.07,3.172,2.846,0.186358075579995,call,2.5116279069767447,0.1749140208922922,1,1668,2.95,12735.0,43,10001098.SH,0.03,3.172,2.846,0.186358075579995,call,4.465116279069767,0.170114359271586,1.04,1.046511627906978
246,468,2017-12-14,2.85,1805.0,41,10001083.SH,0.07,3.172,2.85,0.1890041359536732,call,2.6341463414634148,0.1740785728065222,1,1681,2.95,4175.0,41,10001074.SH,0.03,3.172,2.85,0.1890041359536732,call,4.682926829268292,0.1709316577520966,1.04,1.0975609756097573
247,468,2017-12-14,2.85,1805.0,41,10001083.SH,0.07,3.172,2.85,0.1890041359536732,call,2.6341463414634148,0.1740785728065222,1,1682,2.95,9345.0,41,10001098.SH,0.03,3.172,2.85,0.1890041359536732,call,4.682926829268292,0.1709316577520966,1.04,1.0975609756097573
248,469,2017-12-14,2.85,13113.0,41,10001096.SH,0.07,3.172,2.85,0.1890041359536732,call,2.6341463414634148,0.1740785728065222,1,1681,2.95,4175.0,41,10001074.SH,0.03,3.172,2.85,0.1890041359536732,call,4.682926829268292,0.1709316577520966,1.04,1.0975609756097573
249,469,2017-12-14,2.85,13113.0,41,10001096.SH,0.07,3.172,2.85,0.1890041359536732,call,2.6341463414634148,0.1740785728065222,1,1682,2.95,9345.0,41,10001098.SH,0.03,3.172,2.85,0.1890041359536732,call,4.682926829268292,0.1709316577520966,1.04,1.0975609756097573
250,472,2017-12-18,2.85,3508.0,37,10001083.SH,0.06,3.172,2.8280000000000003,0.1895856139575991,call,3.5405405405405417,0.1871242050833702,1,1697,2.95,4282.0,37,10001074.SH,0.02,3.172,2.8280000000000003,0.1895856139575991,call,8.189189189189188,0.1666141378619074,1.04,1.2162162162162184
251,472,2017-12-18,2.85,3508.0,37,10001083.SH,0.06,3.172,2.8280000000000003,0.1895856139575991,call,3.5405405405405417,0.1871242050833702,1,1698,2.95,12040.0,37,10001098.SH,0.02,3.172,2.8280000000000003,0.1895856139575991,call,8.189189189189188,0.1666141378619074,1.04,1.2162162162162184
252,473,2017-12-18,2.85,18337.0,37,10001096.SH,0.05,3.172,2.8280000000000003,0.1895856139575991,call,4.410810810810812,0.1592148805637657,1,1697,2.95,4282.0,37,10001074.SH,0.02,3.172,2.8280000000000003,0.1895856139575991,call,8.189189189189188,0.1666141378619074,1.04,1.8918918918918943
253,473,2017-12-18,2.85,18337.0,37,10001096.SH,0.05,3.172,2.8280000000000003,0.1895856139575991,call,4.410810810810812,0.1592148805637657,1,1698,2.95,12040.0,37,10001098.SH,0.02,3.172,2.8280000000000003,0.1895856139575991,call,8.189189189189188,0.1666141378619074,1.04,1.8918918918918943
254,476,2017-12-20,2.9,6403.0,35,10001073.SH,0.05,3.172,2.8760000000000003,0.1839720889307971,call,3.8057142857142896,0.1638028861967027,1,1714,3.0,17402.0,35,10001099.SH,0.02,3.172,2.8760000000000003,0.1839720889307971,call,6.51428571428572,0.1703083126887083,1.04,2.000000000000002
255,477,2017-12-20,2.9,22236.0,35,10001097.SH,0.05,3.172,2.8760000000000003,0.1839720889307971,call,3.8057142857142896,0.1638028861967027,1,1714,3.0,17402.0,35,10001099.SH,0.02,3.172,2.8760000000000003,0.1839720889307971,call,6.51428571428572,0.1703083126887083,1.04,2.000000000000002
256,478,2017-12-21,2.9,9668.0,34,10001073.SH,0.06,3.172,2.893,0.17507612019407,call,3.117647058823533,0.1714123689718544,1,1720,3.0,32516.0,34,10001099.SH,0.02,3.172,2.893,0.17507612019407,call,6.705882352941182,0.1580619484963417,1.04,1.3235294117647083
257,479,2017-12-21,2.9,54448.0,34,10001097.SH,0.06,3.172,2.893,0.17507612019407,call,3.117647058823533,0.1714123689718544,1,1720,3.0,32516.0,34,10001099.SH,0.02,3.172,2.893,0.17507612019407,call,6.705882352941182,0.1580619484963417,1.04,1.3235294117647083
258,480,2017-12-22,2.9,5482.0,33,10001073.SH,0.05,3.172,2.878,0.1728970926287164,call,4.036363636363641,0.1664665568352341,1,1726,3.0,24460.0,33,10001099.SH,0.02,3.172,2.878,0.1728970926287164,call,6.909090909090915,0.1739439557836055,1.04,2.1212121212121238
259,481,2017-12-22,2.9,29495.0,33,10001097.SH,0.05,3.172,2.878,0.1728970926287164,call,4.036363636363641,0.1664665568352341,1,1726,3.0,24460.0,33,10001099.SH,0.02,3.172,2.878,0.1728970926287164,call,6.909090909090915,0.1739439557836055,1.04,2.1212121212121238
260,482,2017-12-25,2.9,7088.0,30,10001073.SH,0.05,3.172,2.8760000000000003,0.1523908525516514,call,4.440000000000005,0.1781616379437148,1,1732,3.0,31973.0,30,10001099.SH,0.02,3.172,2.8760000000000003,0.1523908525516514,call,7.600000000000007,0.1847679750488698,1.04,2.333333333333336
261,483,2017-12-25,2.9,62836.0,30,10001097.SH,0.05,3.172,2.8760000000000003,0.1523908525516514,call,4.440000000000005,0.1781616379437148,1,1732,3.0,31973.0,30,10001099.SH,0.02,3.172,2.8760000000000003,0.1523908525516514,call,7.600000000000007,0.1847679750488698,1.04,2.333333333333336
262,484,2017-12-26,2.9,10708.0,29,10001073.SH,0.06,3.172,2.893,0.1541389947909292,call,3.655172413793108,0.186971855687499,1,1738,3.0,32238.0,29,10001099.SH,0.03,3.172,2.893,0.1541389947909292,call,4.896551724137937,0.2092002047494054,1.04,2.4137931034482794
263,485,2017-12-26,2.9,73953.0,29,10001097.SH,0.06,3.172,2.893,0.1541389947909292,call,3.655172413793108,0.186971855687499,1,1738,3.0,32238.0,29,10001099.SH,0.03,3.172,2.893,0.1541389947909292,call,4.896551724137937,0.2092002047494054,1.04,2.4137931034482794
264,486,2017-12-27,2.85,7879.0,28,10001083.SH,0.06,3.172,2.834,0.1666986023511754,call,4.67857142857143,0.2082533258359432,1,1741,2.95,11507.0,28,10001074.SH,0.02,3.172,2.834,0.1666986023511754,call,10.82142857142857,0.1871958498305678,1.04,1.6071428571428599
