,交易日期,CV_5,intensity_5,size_5,sizevol_5
0,2016-02-05,0.00042422291595382877,0,0.0,0.0
1,2016-02-19,0.00025476682535209235,1,0.11080872737070666,2.51718174785121
2,2016-02-26,0.0004459985574157644,0,0.0,0.0
3,2016-03-04,0.0009042771257404976,0,0.0,0.0
4,2016-03-11,0.0006679565785117478,0,0.0,0.0
5,2016-03-18,0.00048524504792623913,1,0.17020361335130044,6.460347267294458
6,2016-03-25,0.0003684831704329122,0,0.0,0.0
7,2016-04-01,0.0002798309074994329,0,0.0,0.0
8,2016-04-11,0.00020450745401126837,1,0.11452353867631349,2.780599243927913
9,2016-04-18,0.00018208480901017382,0,0.0,0.0
10,2016-04-25,0.00026799848654404185,2,0.10153125069932085,2.046325195445342
11,2016-05-03,0.00015601190148544012,0,0.0,0.0
12,2016-05-10,0.00016758078445863238,0,0.0,0.0
13,2016-05-17,0.0001932970805657093,1,0.09239560959101309,1.7330549872708823
14,2016-05-24,0.0001602195015167586,1,0.11705101845951836,2.9183852883296963
15,2016-05-31,0.00017596624029643732,0,0.0,0.0
16,2016-06-07,0.0001046835332275826,0,0.0,0.0
17,2016-06-16,0.00012137390248503071,1,0.07548813788559128,1.0827450686336686
18,2016-06-23,0.0001715565620291576,0,0.0,0.0
19,2016-06-30,0.00015514564325804335,1,0.12215106146821256,3.0440179717683358
20,2016-07-07,0.00012171948057211409,0,0.0,0.0
21,2016-07-14,0.0001594531474979757,0,0.0,0.0
22,2016-07-21,0.00014119647337171358,1,0.07987199750241293,1.2057758839966954
23,2016-07-28,0.00018894107311002203,0,0.0,0.0
24,2016-08-04,9.131686078105207e-05,2,0.0758775651975768,1.0766755974839364
25,2016-08-11,0.00010172335752060073,2,0.0598862128896455,0.5899831800970495
26,2016-08-18,0.00020705999068013498,1,0.09241292847599135,1.6739279362839294
27,2016-08-25,0.00012301529058292366,0,0.0,0.0
28,2016-09-01,8.249020191293034e-05,1,0.06270683892804763,0.6842215839217636
29,2016-09-08,0.00010167663038306222,0,0.0,0.0
30,2016-09-19,8.529163051055878e-05,1,0.0878094479061098,1.5421533940882144
31,2016-09-26,5.994262797546773e-05,0,0.0,0.0
32,2016-10-10,6.906678546179866e-05,0,0.0,0.0
33,2016-10-17,5.909971009037343e-05,2,0.05762686292167974,0.5778522483754394
34,2016-10-24,0.00010045555449580623,0,0.0,0.0
35,2016-10-31,8.392556490984714e-05,0,0.0,0.0
36,2016-11-07,9.043208474814203e-05,1,0.059240395692765305,0.60715661457273
37,2016-11-14,0.00013082720872672552,0,0.0,0.0
38,2016-11-21,9.700179908456877e-05,0,0.0,0.0
39,2016-11-28,0.0001391140254537595,1,0.07613801881411131,1.1478422339503203
40,2016-12-05,0.00021882513750535388,0,0.0,0.0
41,2016-12-12,0.00015680273031162185,1,0.1001966735590578,2.088251783883151
42,2016-12-19,0.0001554837106940926,0,0.0,0.0
43,2016-12-26,0.00013603198758204346,1,0.08697938285108645,1.467741658541014
44,2017-01-03,8.137650512041419e-05,1,0.06121784742541041,0.6596086828388462
45,2017-01-10,6.949182077109703e-05,0,0.0,0.0
46,2017-01-17,0.00014739401985474623,0,0.0,0.0
47,2017-01-24,7.712197137035889e-05,0,0.0,0.0
48,2017-02-07,7.330837153142068e-05,0,0.0,0.0
49,2017-02-14,7.227477458858967e-05,0,0.0,0.0
50,2017-02-21,6.896648439591958e-05,0,0.0,0.0
51,2017-02-28,6.946229502261049e-05,0,0.0,0.0
52,2017-03-07,6.1995554460032e-05,1,0.0566335697730959,0.6030039417807428
53,2017-03-14,6.713163379508775e-05,0,0.0,0.0
54,2017-03-21,5.9704688265455286e-05,1,0.050838105455948794,0.4264632305915182
55,2017-03-28,9.04115451203482e-05,1,0.08012128736350356,1.174802820341414
56,2017-04-06,8.730755804781963e-05,0,0.0,0.0
57,2017-04-13,7.129393619210639e-05,1,0.06900698366716444,0.8619576234237165
58,2017-04-20,7.103575794737794e-05,1,0.047488290512184644,0.3721136410299956
59,2017-04-27,6.606158443262677e-05,0,0.0,0.0
60,2017-05-05,7.059637416263902e-05,0,0.0,0.0
61,2017-05-12,8.627580609773289e-05,1,0.049438663646962144,0.3788673763432512
62,2017-05-19,6.829935859587339e-05,1,0.04904480795957973,0.40652835294897294
63,2017-05-26,0.0001515546238924544,0,0.0,0.0
64,2017-06-06,0.00013768728987735094,0,0.0,0.0
65,2017-06-13,0.00011779659792647055,1,0.08242052527413207,1.4130171967254406
66,2017-06-20,0.0001150225341066803,0,0.0,0.0
67,2017-06-27,0.000174437385472276,2,0.10462525490106744,2.3918645414859556
68,2017-07-04,0.00011980096622746526,0,0.0,0.0
69,2017-07-11,0.00013685266854399105,0,0.0,0.0
70,2017-07-18,0.000311121185176417,0,0.0,0.0
71,2017-07-25,0.00015689640115113508,0,0.0,0.0
72,2017-08-01,0.00014107306599509502,0,0.0,0.0
73,2017-08-08,0.00013435248594890106,0,0.0,0.0
74,2017-08-15,0.0001455684228585813,1,0.06710552416980303,0.8736436693172588
75,2017-08-22,0.00010682453666904454,0,0.0,0.0
76,2017-08-29,0.00013291805384845907,0,0.0,0.0
77,2017-09-05,0.00011829742325838865,0,0.0,0.0
78,2017-09-12,0.00011294325558773859,0,0.0,0.0
79,2017-09-19,9.667278781652286e-05,0,0.0,0.0
80,2017-09-26,8.799524412253413e-05,0,0.0,0.0
81,2017-10-10,6.73723831466511e-05,0,0.0,0.0
82,2017-10-17,6.315844180713154e-05,0,0.0,0.0
83,2017-10-24,5.606075080671942e-05,0,0.0,0.0
84,2017-10-31,0.00010080785663915283,0,0.0,0.0
85,2017-11-07,0.0001065843700682946,0,0.0,0.0
86,2017-11-14,9.347074550795088e-05,1,0.05562184705845866,0.5847477838503005
87,2017-11-21,0.00019570780202332011,0,0.0,0.0
88,2017-11-28,0.00032712082368336725,0,0.0,0.0
89,2017-12-05,0.00024379436966644408,0,0.0,0.0
90,2017-12-12,0.00017341075726489457,0,0.0,0.0
91,2017-12-19,0.0001531863222800015,0,0.0,0.0
92,2017-12-26,0.00012459646533351384,0,0.0,0.0
93,2018-01-03,0.00013736079724558015,0,0.0,0.0
94,2018-01-10,0.00012483215527357017,0,0.0,0.0
95,2018-01-17,0.00019976128687450266,0,0.0,0.0
96,2018-01-24,0.00024012192280826463,0,0.0,0.0
97,2018-01-31,0.00024283919193281736,0,0.0,0.0
98,2018-02-07,0.0005533784778909841,1,0.14460168807935256,4.830253291051503
99,2018-02-14,0.0006906764791996048,0,0.0,0.0
100,2018-02-28,0.00025034483729196943,0,0.0,0.0
101,2018-03-07,0.00025442277436772015,1,0.11072849605624357,2.6238922876518576
102,2018-03-14,0.00015695525262899234,1,0.10057111443415807,2.225264816649651
103,2018-03-21,0.00013161408168967532,1,0.09046563081871882,1.7350695156119673
104,2018-03-28,0.0002512610084263653,1,0.10470393381321828,2.3790193168352904
105,2018-04-04,0.0002574773321107541,0,0.0,0.0
106,2018-04-13,0.00020770577547338505,0,0.0,0.0
107,2018-04-20,0.0002945632176827043,1,0.13514740167844286,4.109691355960333
108,2018-04-27,0.0003080384292505181,1,0.11841836373673814,2.944910702040301
109,2018-05-08,0.00020763297286864222,1,0.11243200379004487,2.743166815022103
110,2018-05-15,0.0001604004118202955,0,0.0,0.0
111,2018-05-22,0.00014996412574574825,0,0.0,0.0
112,2018-05-29,0.00016270257473576647,0,0.0,0.0
113,2018-06-05,0.00018563208354648237,0,0.0,0.0
114,2018-06-12,0.00014115539628176596,1,0.09768082426542748,2.0324115366519258
115,2018-06-20,0.00023621768566464875,0,0.0,0.0
116,2018-06-27,0.00035839727228749273,0,0.0,0.0
117,2018-07-04,0.0004977070078571275,1,0.12071601701962845,3.1477218687204522
118,2018-07-11,0.00042105145988917186,1,0.13915102914489516,4.240639173937957
119,2018-07-18,0.000268958078158893,1,0.13347555482101528,3.84831089404416
120,2018-07-25,0.00033435845001977767,0,0.0,0.0
121,2018-08-01,0.0002433387811826581,1,0.09618119920675756,1.9149834012919873
122,2018-08-08,0.0004449529714020895,1,0.144953956940793,4.643715251174825
123,2018-08-15,0.0003236980905997114,2,0.15100900598893102,5.028366182915994
124,2018-08-22,0.0004896907880924976,2,0.20928276088671097,10.09600969840222
125,2018-08-29,0.0002567533324750362,1,0.09129639935326528,1.6754036865343886
126,2018-09-05,0.0002451100547238676,0,0.0,0.0
127,2018-09-12,0.00029850848066674594,3,0.13942208961046426,4.263643253810792
128,2018-09-19,0.0002293548965675528,1,0.10803307011389,2.532708367201748
129,2018-09-27,0.0002158440754474997,0,0.0,0.0
130,2018-10-11,0.0003612580714476928,0,0.0,0.0
131,2018-10-18,0.0004455886817306905,1,0.18492860045891465,7.8316833910825405
132,2018-10-25,0.0006518496544190712,2,0.2111200175953573,10.318606636462347
133,2018-11-01,0.0005302915277852782,3,0.17264641964694408,6.825940033054157
134,2018-11-08,0.0003195947100108677,1,0.17741427273932767,7.145216804320981
135,2018-11-15,0.00022260807346892843,2,0.1145484184099688,2.821170013511636
136,2018-11-22,0.00019526425006582564,2,0.12135693684205254,3.2033252454387013
137,2018-11-29,0.00019182139538730157,1,0.1011614193174647,2.149133698658898
138,2018-12-06,0.00017264594466152638,0,0.0,0.0
139,2018-12-13,0.0001143914537973678,0,0.0,0.0
140,2018-12-20,0.00016443993150305826,1,0.13138777361908646,3.7979179261894616
141,2018-12-27,0.00024320184451289139,1,0.12468736050481878,3.389335346897514
142,2019-01-07,0.00026194669866351847,2,0.12915263094681514,3.5447057052686315
143,2019-01-14,0.00016811950297296544,1,0.11074627224774952,2.4775713532804176
144,2019-01-21,0.0001914976320252135,0,0.0,0.0
145,2019-01-28,0.00015490848457203486,1,0.09865617708106461,1.9466758341080201
146,2019-02-11,0.00015832248645810122,2,0.09535857931472984,1.9050986580309517
147,2019-02-18,0.00017790487662044607,0,0.0,0.0
148,2019-02-25,0.0004473492509307028,1,0.1113048269822552,2.6388904249043
149,2019-03-04,0.0006777290639045168,0,0.0,0.0
150,2019-03-11,0.0004500200514288948,1,0.1708500449667865,6.538675600609085
151,2019-03-18,0.0004911892800258514,1,0.16780057963304879,6.5044485476157075
