,交易日期,CV_1,intensity_1,size_1,sizevol_1
449,2017-12-05,0.0001228387143339508,0,0.0,0.0
450,2017-12-06,0.00010637235232317831,0,0.0,0.0
451,2017-12-07,9.246428843119909e-05,0,0.0,0.0
452,2017-12-08,8.22464328239712e-05,0,0.0,0.0
453,2017-12-11,5.269500421200899e-05,0,0.0,0.0
454,2017-12-12,5.398016348366218e-05,0,0.0,0.0
455,2017-12-13,6.903190706034757e-05,0,0.0,0.0
456,2017-12-14,7.613294048285716e-05,0,0.0,0.0
457,2017-12-15,6.059057775563292e-05,0,0.0,0.0
458,2017-12-18,7.852245855399068e-05,0,0.0,0.0
459,2017-12-19,5.825714598844559e-05,0,0.0,0.0
460,2017-12-20,5.869418940378213e-05,0,0.0,0.0
461,2017-12-21,6.517477721061292e-05,0,0.0,0.0
462,2017-12-22,3.406786412565131e-05,0,0.0,0.0
463,2017-12-25,6.67218219284411e-05,0,0.0,0.0
464,2017-12-26,5.3947513573445534e-05,0,0.0,0.0
465,2017-12-27,6.124925106291729e-05,0,0.0,0.0
466,2017-12-28,6.78427476068323e-05,0,0.0,0.0
467,2017-12-29,4.4837376670155324e-05,0,0.0,0.0
468,2018-01-02,6.858779800528208e-05,0,0.0,0.0
469,2018-01-03,6.463090673949613e-05,0,0.0,0.0
470,2018-01-04,4.813565188482208e-05,0,0.0,0.0
471,2018-01-05,5.9420189055966734e-05,0,0.0,0.0
472,2018-01-08,4.677351354159206e-05,0,0.0,0.0
473,2018-01-09,6.36085912934225e-05,0,0.0,0.0
474,2018-01-10,6.119523919370836e-05,0,0.0,0.0
475,2018-01-11,7.896016462516294e-05,0,0.0,0.0
476,2018-01-12,5.2573263971273645e-05,0,0.0,0.0
477,2018-01-15,0.0001004760302801709,0,0.0,0.0
478,2018-01-16,6.163068537931997e-05,0,0.0,0.0
479,2018-01-17,0.00015303967246829697,0,0.0,0.0
480,2018-01-18,0.00010646361029342875,0,0.0,0.0
481,2018-01-19,0.00012622217925067246,0,0.0,0.0
482,2018-01-22,8.921945251706218e-05,0,0.0,0.0
483,2018-01-23,9.603473096451045e-05,0,0.0,0.0
484,2018-01-24,0.00011898896926156312,0,0.0,0.0
485,2018-01-25,0.00010931781393498178,0,0.0,0.0
486,2018-01-26,0.00010307406208669484,0,0.0,0.0
487,2018-01-29,0.00011757920679201898,0,0.0,0.0
488,2018-01-30,0.00010666294028352991,0,0.0,0.0
489,2018-01-31,0.0001063709176656727,0,0.0,0.0
490,2018-02-01,0.00013050125717456077,1,0.14460168807935256,4.830253291051503
491,2018-02-02,0.00016873330007393552,0,0.0,0.0
492,2018-02-05,0.0001497164072780964,0,0.0,0.0
493,2018-02-06,0.00033352664553403704,0,0.0,0.0
494,2018-02-07,0.00045491428378897545,0,0.0,0.0
495,2018-02-08,0.00034712290977307393,0,0.0,0.0
496,2018-02-09,0.0007766964436445817,0,0.0,0.0
497,2018-02-12,0.00020050422424267375,0,0.0,0.0
498,2018-02-13,0.00013184186135431776,0,0.0,0.0
499,2018-02-14,8.82341189358888e-05,0,0.0,0.0
500,2018-02-22,7.485506580360279e-05,0,0.0,0.0
501,2018-02-23,8.52230507187351e-05,0,0.0,0.0
502,2018-02-26,0.00011978097150290758,0,0.0,0.0
503,2018-02-27,0.00014856773938437618,0,0.0,0.0
504,2018-02-28,0.00013136124659134636,0,0.0,0.0
505,2018-03-01,8.719780521838674e-05,1,0.11072849605624357,2.6238922876518576
506,2018-03-02,0.00011475069700801678,0,0.0,0.0
507,2018-03-05,0.00014771558744559329,0,0.0,0.0
508,2018-03-06,9.204399101220761e-05,0,0.0,0.0
509,2018-03-07,0.000127198537826109,0,0.0,0.0
510,2018-03-08,0.00010459346581130466,0,0.0,0.0
511,2018-03-09,6.460590791070516e-05,1,0.10057111443415807,2.225264816649651
512,2018-03-12,6.338636848455138e-05,0,0.0,0.0
513,2018-03-13,6.0301833885932464e-05,0,0.0,0.0
514,2018-03-14,5.807503821158583e-05,0,0.0,0.0
515,2018-03-15,4.7425694242017526e-05,0,0.0,0.0
516,2018-03-16,5.538112893421037e-05,0,0.0,0.0
517,2018-03-19,7.801485279880361e-05,0,0.0,0.0
518,2018-03-20,5.6631408480341654e-05,0,0.0,0.0
519,2018-03-21,5.6844948998951294e-05,1,0.09046563081871882,1.7350695156119673
520,2018-03-22,9.32971798651598e-05,0,0.0,0.0
521,2018-03-23,0.00016316241416572115,0,0.0,0.0
522,2018-03-26,0.00011395088804264215,0,0.0,0.0
523,2018-03-27,6.898112407543711e-05,1,0.10470393381321828,2.3790193168352904
524,2018-03-28,0.00012244508878753998,0,0.0,0.0
525,2018-03-29,0.0001307103189903391,0,0.0,0.0
526,2018-03-30,9.663306846145816e-05,0,0.0,0.0
527,2018-04-02,0.00014119855796368414,0,0.0,0.0
528,2018-04-03,0.00010746155163605267,0,0.0,0.0
529,2018-04-04,9.973332021340159e-05,0,0.0,0.0
530,2018-04-09,0.00012104071768147693,0,0.0,0.0
531,2018-04-10,9.626436083201059e-05,0,0.0,0.0
532,2018-04-11,7.39493316194666e-05,0,0.0,0.0
533,2018-04-12,8.735383697705647e-05,0,0.0,0.0
534,2018-04-13,8.583598616778695e-05,0,0.0,0.0
535,2018-04-16,0.00012644398475678733,0,0.0,0.0
536,2018-04-17,0.0001519908523432512,0,0.0,0.0
537,2018-04-18,0.00011213657363866536,1,0.13514740167844286,4.109691355960333
538,2018-04-19,0.00012115692275222679,0,0.0,0.0
539,2018-04-20,0.00014693504491866422,0,0.0,0.0
540,2018-04-23,0.00020610310146889786,0,0.0,0.0
541,2018-04-24,0.000101627943732229,0,0.0,0.0
542,2018-04-25,7.61149366107178e-05,0,0.0,0.0
543,2018-04-26,0.00010513952967217099,1,0.11841836373673814,2.944910702040301
544,2018-04-27,0.00019980935600240248,0,0.0,0.0
545,2018-05-02,9.71997298135021e-05,0,0.0,0.0
546,2018-05-03,0.00010777761279422095,0,0.0,0.0
547,2018-05-04,0.00010519333506812362,0,0.0,0.0
548,2018-05-07,8.210198944818149e-05,1,0.11243200379004487,2.743166815022103
549,2018-05-08,7.200877458062537e-05,0,0.0,0.0
550,2018-05-09,6.194207865474613e-05,0,0.0,0.0
551,2018-05-10,7.078323576929729e-05,0,0.0,0.0
552,2018-05-11,5.975686281228518e-05,0,0.0,0.0
553,2018-05-14,9.990023261072849e-05,0,0.0,0.0
554,2018-05-15,6.628381460208445e-05,0,0.0,0.0
555,2018-05-16,6.01282432222157e-05,0,0.0,0.0
556,2018-05-17,7.32919657475899e-05,0,0.0,0.0
557,2018-05-18,7.151347993650118e-05,0,0.0,0.0
558,2018-05-21,7.426676268810586e-05,0,0.0,0.0
559,2018-05-22,5.612952775940681e-05,0,0.0,0.0
560,2018-05-23,5.662053188244493e-05,0,0.0,0.0
561,2018-05-24,5.382167800575861e-05,0,0.0,0.0
562,2018-05-25,7.325345696587981e-05,0,0.0,0.0
563,2018-05-28,8.598481580424537e-05,0,0.0,0.0
564,2018-05-29,9.413353456508503e-05,0,0.0,0.0
565,2018-05-30,8.38081521566984e-05,0,0.0,0.0
566,2018-05-31,8.386022847320138e-05,0,0.0,0.0
567,2018-06-01,9.856839384558089e-05,0,0.0,0.0
568,2018-06-04,8.545780461575086e-05,0,0.0,0.0
569,2018-06-05,6.339137852362338e-05,0,0.0,0.0
570,2018-06-06,4.274814815856407e-05,0,0.0,0.0
571,2018-06-07,5.530973001858019e-05,0,0.0,0.0
572,2018-06-08,6.17117109141891e-05,0,0.0,0.0
573,2018-06-11,6.221365388096681e-05,1,0.09768082426542748,2.0324115366519258
574,2018-06-12,9.364981850464957e-05,0,0.0,0.0
575,2018-06-13,6.246862641373456e-05,0,0.0,0.0
576,2018-06-14,8.326566054778954e-05,0,0.0,0.0
577,2018-06-15,8.443890480226361e-05,0,0.0,0.0
578,2018-06-19,0.0001946452530992687,0,0.0,0.0
579,2018-06-20,0.00010338035777077586,0,0.0,0.0
580,2018-06-21,0.00010964618001553506,0,0.0,0.0
581,2018-06-22,0.00014853937372654577,0,0.0,0.0
582,2018-06-25,0.00012574969998637185,0,0.0,0.0
583,2018-06-26,0.0002328611557416002,0,0.0,0.0
584,2018-06-27,0.00018460425431528253,0,0.0,0.0
585,2018-06-28,0.00023318705548797008,0,0.0,0.0
586,2018-06-29,9.84709278985917e-05,1,0.12071601701962845,3.1477218687204522
587,2018-07-02,0.00017468016351744912,0,0.0,0.0
588,2018-07-03,0.0003700201651783735,0,0.0,0.0
589,2018-07-04,0.00023654839036417463,0,0.0,0.0
590,2018-07-05,0.0002475472397163087,0,0.0,0.0
591,2018-07-06,0.00029852402719692466,0,0.0,0.0
592,2018-07-09,0.00014403058720808935,0,0.0,0.0
593,2018-07-10,9.74866936082289e-05,0,0.0,0.0
594,2018-07-11,0.00015391113860816264,1,0.13915102914489516,4.240639173937957
595,2018-07-12,0.00014350076176666423,0,0.0,0.0
596,2018-07-13,7.558784031743587e-05,0,0.0,0.0
597,2018-07-16,0.00014814405672268168,0,0.0,0.0
598,2018-07-17,0.00011206078620181473,0,0.0,0.0
599,2018-07-18,0.0001221151008523897,1,0.13347555482101528,3.84831089404416
600,2018-07-19,0.00015598337274245555,0,0.0,0.0
601,2018-07-20,0.00023703630026725053,0,0.0,0.0
602,2018-07-23,0.0001641360583850695,0,0.0,0.0
603,2018-07-24,0.00011403066773828916,0,0.0,0.0
604,2018-07-25,7.646182396262401e-05,0,0.0,0.0
605,2018-07-26,7.920663188019342e-05,0,0.0,0.0
606,2018-07-27,6.394981971621727e-05,1,0.09618119920675756,1.9149834012919873
607,2018-07-30,0.0001468022215357081,0,0.0,0.0
608,2018-07-31,8.388158573838803e-05,0,0.0,0.0
609,2018-08-01,0.00017028179741586337,0,0.0,0.0
610,2018-08-02,0.00023702423905158735,0,0.0,0.0
611,2018-08-03,0.0001499252488183677,1,0.144953956940793,4.643715251174825
612,2018-08-06,0.00029093073562188275,0,0.0,0.0
613,2018-08-07,0.00018592436601697694,0,0.0,0.0
614,2018-08-08,0.00013114050133677734,0,0.0,0.0
615,2018-08-09,0.0001781875908294585,1,0.15774960815949665,5.449965605955755
616,2018-08-10,0.00011953714746430316,0,0.0,0.0
617,2018-08-13,0.00015560944843079366,0,0.0,0.0
618,2018-08-14,0.00013870106686523527,1,0.14426840381836534,4.620696561546198
619,2018-08-15,0.00013177568117804988,0,0.0,0.0
620,2018-08-16,0.00040531477950955244,1,0.23909762873552953,13.263257251790037
621,2018-08-17,0.0001918130133098097,0,0.0,0.0
622,2018-08-20,0.00021514671432010398,1,0.1794678930378928,7.37599561714005
623,2018-08-21,0.0001808126849695809,0,0.0,0.0
624,2018-08-22,0.00010189469802122212,0,0.0,0.0
625,2018-08-23,0.00016383126455600012,0,0.0,0.0
626,2018-08-24,0.00015736730300394355,0,0.0,0.0
627,2018-08-27,0.00012696981317874057,0,0.0,0.0
628,2018-08-28,6.543911357958617e-05,1,0.09129639935326528,1.6754036865343886
629,2018-08-29,6.0510410545514897e-05,0,0.0,0.0
630,2018-08-30,7.459850657926047e-05,0,0.0,0.0
631,2018-08-31,0.00012505620770887255,0,0.0,0.0
632,2018-09-03,0.00012783293004176507,0,0.0,0.0
633,2018-09-04,0.0001304655311927424,0,0.0,0.0
634,2018-09-05,9.012956880862099e-05,0,0.0,0.0
635,2018-09-06,0.000145659785550554,1,0.14056926048531201,4.189194166647983
636,2018-09-07,0.0001634761941137041,1,0.15224760067631374,5.16914683156441
637,2018-09-10,0.00013468409393327786,0,0.0,0.0
638,2018-09-11,0.00012291562104196487,0,0.0,0.0
639,2018-09-12,0.00010074955999152487,1,0.12544940766976706,3.5095687494658416
640,2018-09-13,0.0001208338084992537,0,0.0,0.0
641,2018-09-14,7.161875857740692e-05,1,0.10803307011389,2.532708367201748
642,2018-09-17,8.790411471809625e-05,0,0.0,0.0
643,2018-09-18,0.00012854036523692392,0,0.0,0.0
644,2018-09-19,0.00010395609266580044,0,0.0,0.0
645,2018-09-20,6.458618666051988e-05,0,0.0,0.0
646,2018-09-21,0.00013273391782562388,0,0.0,0.0
647,2018-09-25,5.8310024091470425e-05,0,0.0,0.0
648,2018-09-26,0.0001422237065209398,0,0.0,0.0
649,2018-09-27,8.478819014264873e-05,0,0.0,0.0
650,2018-09-28,0.0001231707863218599,0,0.0,0.0
651,2018-10-08,0.00013200774085759517,0,0.0,0.0
652,2018-10-09,0.00014114320371263903,0,0.0,0.0
653,2018-10-10,0.0001660488863811771,0,0.0,0.0
654,2018-10-11,0.0002454269879042458,0,0.0,0.0
655,2018-10-12,0.00020063544707287038,0,0.0,0.0
656,2018-10-15,0.0001515594360482778,0,0.0,0.0
657,2018-10-16,0.00019715227975415078,0,0.0,0.0
658,2018-10-17,0.0002281106099604842,1,0.18492860045891465,7.8316833910825405
659,2018-10-18,0.00021890880951855974,0,0.0,0.0
660,2018-10-19,0.000250880628808338,1,0.19701209700399672,9.005023601496248
661,2018-10-22,0.0002819268804499809,0,0.0,0.0
662,2018-10-23,0.000202232865842141,0,0.0,0.0
663,2018-10-24,0.0003415002593204235,1,0.22522793818671802,11.71838521758133
664,2018-10-25,0.00038103950396990596,0,0.0,0.0
665,2018-10-26,0.00023320436165717018,1,0.18694672277235247,7.968606144972324
666,2018-10-29,0.00020530824045754506,1,0.17684436604660247,7.193197724503447
667,2018-10-30,0.00036654561975382776,0,0.0,0.0
668,2018-10-31,0.00022541694535658504,0,0.0,0.0
669,2018-11-01,0.0001552927367949724,1,0.1541481701218765,5.44156730723206
670,2018-11-02,0.00021749444717490628,1,0.17741427273932767,7.145216804320981
671,2018-11-05,0.0001132793871628426,0,0.0,0.0
672,2018-11-06,0.00011210132118827943,0,0.0,0.0
673,2018-11-07,0.0001780266041671434,0,0.0,0.0
674,2018-11-08,9.373373714046106e-05,0,0.0,0.0
675,2018-11-09,7.96040614920611e-05,1,0.10846977686459583,2.494401362520509
676,2018-11-12,0.0001210394027381484,0,0.0,0.0
677,2018-11-13,0.0001226662974175247,0,0.0,0.0
678,2018-11-14,8.213206963219037e-05,0,0.0,0.0
679,2018-11-15,9.232495333686689e-05,1,0.12062705995534163,3.1721826995099636
680,2018-11-16,9.383173373287085e-05,1,0.11878612501882149,3.04787997230564
681,2018-11-19,9.819693580950537e-05,1,0.12392774866528372,3.3635173806024095
682,2018-11-20,7.311808606490527e-05,0,0.0,0.0
683,2018-11-21,9.193360405775324e-05,0,0.0,0.0
684,2018-11-22,7.954377705766917e-05,0,0.0,0.0
685,2018-11-23,8.176008367413127e-05,0,0.0,0.0
686,2018-11-26,0.00011253629588325149,0,0.0,0.0
687,2018-11-27,7.505929226879478e-05,1,0.1011614193174647,2.149133698658898
688,2018-11-28,9.5060769954582e-05,0,0.0,0.0
689,2018-11-29,6.450923784411143e-05,0,0.0,0.0
690,2018-11-30,8.706229284835573e-05,0,0.0,0.0
691,2018-12-03,9.55022150119402e-05,0,0.0,0.0
692,2018-12-04,6.790879746415801e-05,0,0.0,0.0
693,2018-12-05,5.704069420565822e-05,0,0.0,0.0
694,2018-12-06,7.85340687727278e-05,0,0.0,0.0
695,2018-12-07,3.862268977580781e-05,0,0.0,0.0
696,2018-12-10,6.440040531525336e-05,0,0.0,0.0
697,2018-12-11,3.85566693902897e-05,0,0.0,0.0
698,2018-12-12,4.083787390055797e-05,0,0.0,0.0
699,2018-12-13,7.336942835403204e-05,0,0.0,0.0
700,2018-12-14,4.8194124719715654e-05,0,0.0,0.0
701,2018-12-17,6.785361736236472e-05,0,0.0,0.0
702,2018-12-18,7.511209644424641e-05,0,0.0,0.0
703,2018-12-19,5.871966749663072e-05,0,0.0,0.0
704,2018-12-20,0.00011781935903328995,1,0.13138777361908646,3.7979179261894616
705,2018-12-21,9.304095855857945e-05,1,0.12468736050481878,3.389335346897514
706,2018-12-24,0.00011132154987722915,0,0.0,0.0
707,2018-12-25,0.00015156904794530118,0,0.0,0.0
708,2018-12-26,8.752260521750231e-05,0,0.0,0.0
709,2018-12-27,0.0001003616949855473,0,0.0,0.0
710,2018-12-28,8.734872438805299e-05,1,0.11112992198310882,2.59355242415091
711,2019-01-02,0.00011650099260867136,0,0.0,0.0
712,2019-01-03,0.00010084039098242439,0,0.0,0.0
713,2019-01-04,0.0001713903590534866,1,0.1471753399105215,4.65718345549682
714,2019-01-07,0.00010965015766064537,0,0.0,0.0
715,2019-01-08,4.577692782339303e-05,0,0.0,0.0
716,2019-01-09,9.432489763851629e-05,0,0.0,0.0
717,2019-01-10,7.715580266137293e-05,0,0.0,0.0
718,2019-01-11,9.287710219001639e-05,1,0.11074627224774952,2.4775713532804176
719,2019-01-14,6.579190667773008e-05,0,0.0,0.0
720,2019-01-15,9.07130247589599e-05,0,0.0,0.0
721,2019-01-16,5.493002063441653e-05,0,0.0,0.0
722,2019-01-17,8.344867185549105e-05,0,0.0,0.0
723,2019-01-18,0.00011830039302088854,0,0.0,0.0
724,2019-01-21,8.080961246886206e-05,0,0.0,0.0
725,2019-01-22,4.4079217871334454e-05,0,0.0,0.0
726,2019-01-23,6.982224729558278e-05,0,0.0,0.0
727,2019-01-24,6.603934187156483e-05,1,0.09865617708106461,1.9466758341080201
728,2019-01-25,8.315514011150994e-05,0,0.0,0.0
729,2019-01-28,8.328995464455536e-05,0,0.0,0.0
730,2019-01-29,9.750135738518259e-05,0,0.0,0.0
731,2019-01-30,8.012604987418017e-05,0,0.0,0.0
732,2019-01-31,5.903521523576445e-05,1,0.0946827527716744,1.8557822902214538
733,2019-02-01,5.765370892404213e-05,1,0.0960344058577853,1.9552508591258668
734,2019-02-11,5.970351066793491e-05,0,0.0,0.0
735,2019-02-12,5.960569299471558e-05,0,0.0,0.0
736,2019-02-13,9.047772384738846e-05,0,0.0,0.0
737,2019-02-14,7.511068932510042e-05,0,0.0,0.0
738,2019-02-15,7.747968466131165e-05,0,0.0,0.0
739,2019-02-18,9.513360682351433e-05,0,0.0,0.0
740,2019-02-19,0.00014121870205911538,0,0.0,0.0
741,2019-02-20,8.679509478035479e-05,1,0.1113048269822552,2.6388904249043
742,2019-02-21,0.00013665546810405347,0,0.0,0.0
743,2019-02-22,0.00014357552126414178,0,0.0,0.0
744,2019-02-25,0.0004920585485569971,0,0.0,0.0
745,2019-02-26,0.0003859882256385777,0,0.0,0.0
746,2019-02-27,0.0003414882734876025,0,0.0,0.0
747,2019-02-28,0.0001843163171521191,0,0.0,0.0
748,2019-03-01,0.00023185393746564075,0,0.0,0.0
749,2019-03-04,0.0003718015034738587,0,0.0,0.0
750,2019-03-05,0.00018152973779407688,0,0.0,0.0
751,2019-03-06,0.0002089971116978693,0,0.0,0.0
752,2019-03-07,0.00018067860785503107,1,0.1708500449667865,6.538675600609085
753,2019-03-08,0.0002584703951442553,0,0.0,0.0
754,2019-03-11,0.00017659957374172762,0,0.0,0.0
755,2019-03-12,0.0002270831669388995,0,0.0,0.0
756,2019-03-13,0.0002865102729198007,0,0.0,0.0
757,2019-03-14,0.00019240518232534103,1,0.16780057963304879,6.5044485476157075
758,2019-03-15,0.00022621635711600778,0,0.0,0.0
759,2019-03-18,0.00016611764065693448,0,0.0,0.0
760,2019-03-19,9.071845886062907e-05,1,0.12149243449057386,3.2621413171067437
761,2019-03-20,0.00018870505831741102,0,0.0,0.0
762,2019-03-21,0.00014120628834088028,1,0.1378246013656292,4.103183960095299
763,2019-03-22,0.00015585569432463822,0,0.0,0.0
764,2019-03-25,0.00014768393212013104,0,0.0,0.0
765,2019-03-26,9.454675440193278e-05,0,0.0,0.0
766,2019-03-27,0.00012091083312573098,0,0.0,0.0
767,2019-03-28,0.00011947556721612992,0,0.0,0.0
768,2019-03-29,0.00016046763201221624,0,0.0,0.0
769,2019-04-01,0.00017097171019152965,0,0.0,0.0
770,2019-04-02,6.264787535300538e-05,0,0.0,0.0
771,2019-04-03,0.00012223056362681766,0,0.0,0.0
772,2019-04-04,0.00018764764322323521,0,0.0,0.0
773,2019-04-08,0.00016577036813813777,1,0.15943097654476718,5.7955139151334425
774,2019-04-09,0.00015322297764763166,0,0.0,0.0
775,2019-04-10,0.00016429839819606044,0,0.0,0.0
776,2019-04-11,0.00024267389511526706,0,0.0,0.0
777,2019-04-12,0.0001501749707114191,0,0.0,0.0
778,2019-04-15,0.00020247245489119902,0,0.0,0.0
779,2019-04-16,0.00018922044060827543,0,0.0,0.0
780,2019-04-17,0.00015586777040393476,1,0.1513554988410783,5.269093634335453
781,2019-04-18,0.00011759120643199653,0,0.0,0.0
782,2019-04-19,0.00023850081037748348,0,0.0,0.0
783,2019-04-22,0.00021056854259793447,0,0.0,0.0
784,2019-04-23,0.0001404931157987926,0,0.0,0.0
785,2019-04-24,0.0002266608649657782,0,0.0,0.0
786,2019-04-25,0.0001362357677576695,0,0.0,0.0
787,2019-04-26,0.00016587630318347336,0,0.0,0.0
788,2019-04-29,0.00018724407047483196,0,0.0,0.0
789,2019-04-30,0.00015653621457729423,0,0.0,0.0
790,2019-05-06,0.00031481644255493203,0,0.0,0.0
791,2019-05-07,0.00018859284565036794,0,0.0,0.0
792,2019-05-08,0.00018780390052130448,0,0.0,0.0
793,2019-05-09,0.0002289216989256002,1,0.18292478554201544,7.796733094575321
794,2019-05-10,0.0004305561339391985,1,0.24315004757576206,13.657580693373543
795,2019-05-13,0.0001103311198341901,0,0.0,0.0
796,2019-05-14,0.00016408021166292443,0,0.0,0.0
797,2019-05-15,0.00010607004615203722,0,0.0,0.0
798,2019-05-16,9.711911088172817e-05,0,0.0,0.0
799,2019-05-17,9.31428596809495e-05,0,0.0,0.0
800,2019-05-20,0.0002268721522343276,0,0.0,0.0
801,2019-05-21,0.00013108002859672872,0,0.0,0.0
802,2019-05-22,0.0001118686048295157,0,0.0,0.0
803,2019-05-23,0.00016783738358936248,0,0.0,0.0
804,2019-05-24,0.00013193059723916892,0,0.0,0.0
805,2019-05-27,0.00015189681088764354,0,0.0,0.0
806,2019-05-28,9.21231185282338e-05,0,0.0,0.0
807,2019-05-29,0.00011926411472615815,0,0.0,0.0
808,2019-05-30,8.823570059065465e-05,0,0.0,0.0
809,2019-05-31,9.889447882552883e-05,0,0.0,0.0
810,2019-06-03,0.00017914430401845142,0,0.0,0.0
811,2019-06-04,7.49877672912518e-05,0,0.0,0.0
812,2019-06-05,5.583256727308428e-05,0,0.0,0.0
813,2019-06-06,8.427696519912851e-05,0,0.0,0.0
814,2019-06-10,9.604105382765232e-05,0,0.0,0.0
815,2019-06-11,9.761323257459072e-05,0,0.0,0.0
816,2019-06-12,4.952373618050625e-05,0,0.0,0.0
817,2019-06-13,8.99511000611652e-05,0,0.0,0.0
818,2019-06-14,7.197483838033778e-05,0,0.0,0.0
819,2019-06-17,6.709192114874395e-05,0,0.0,0.0
820,2019-06-18,5.6633736359873425e-05,0,0.0,0.0
821,2019-06-19,7.131274627010116e-05,0,0.0,0.0
822,2019-06-20,0.0002202103203800796,0,0.0,0.0
823,2019-06-21,9.656574620803076e-05,0,0.0,0.0
824,2019-06-24,4.580588601675018e-05,0,0.0,0.0
825,2019-06-25,0.00014563295014019144,0,0.0,0.0
826,2019-06-26,7.182854130784831e-05,0,0.0,0.0
827,2019-06-27,9.31440862860065e-05,0,0.0,0.0
828,2019-06-28,8.24440452397535e-05,0,0.0,0.0
829,2019-07-01,0.00012203242626636726,0,0.0,0.0
830,2019-07-02,2.6443753982216723e-05,0,0.0,0.0
831,2019-07-03,5.675070617888918e-05,0,0.0,0.0
832,2019-07-04,6.538152736981147e-05,0,0.0,0.0
833,2019-07-05,6.384134373808986e-05,0,0.0,0.0
834,2019-07-08,0.00011416373133923353,0,0.0,0.0
835,2019-07-09,5.9829458783160875e-05,0,0.0,0.0
836,2019-07-10,5.1393118303469344e-05,0,0.0,0.0
837,2019-07-11,9.164217976330235e-05,0,0.0,0.0
838,2019-07-12,0.00011202558305258276,0,0.0,0.0
839,2019-07-15,0.0001504325854537122,1,0.1384770889507861,4.218838637775767
840,2019-07-16,4.923729667606951e-05,0,0.0,0.0
841,2019-07-17,5.4662238995192614e-05,0,0.0,0.0
842,2019-07-18,5.9826838350564946e-05,0,0.0,0.0
843,2019-07-19,6.65854287024109e-05,0,0.0,0.0
844,2019-07-22,0.00012656893077073278,0,0.0,0.0
845,2019-07-23,3.4185234171084866e-05,0,0.0,0.0
846,2019-07-24,5.327503898926391e-05,0,0.0,0.0
847,2019-07-25,3.374295851701957e-05,0,0.0,0.0
848,2019-07-26,3.395894280960901e-05,0,0.0,0.0
849,2019-07-29,4.11339507765084e-05,0,0.0,0.0
850,2019-07-30,3.8186746233768385e-05,0,0.0,0.0
851,2019-07-31,3.2908556114508505e-05,0,0.0,0.0
852,2019-08-01,4.5247936718868496e-05,0,0.0,0.0
853,2019-08-02,5.913214276894482e-05,0,0.0,0.0
854,2019-08-05,6.728709889651624e-05,1,0.10080743932801378,2.225575089803881
855,2019-08-06,0.00011474054333038847,1,0.12401835433484061,3.337686235129646
856,2019-08-07,5.053345087563019e-05,0,0.0,0.0
857,2019-08-08,5.1975525937704245e-05,0,0.0,0.0
858,2019-08-09,4.2106586448791364e-05,0,0.0,0.0
859,2019-08-12,5.5116391562352006e-05,0,0.0,0.0
860,2019-08-13,3.37291904772526e-05,0,0.0,0.0
861,2019-08-14,3.794756954910828e-05,0,0.0,0.0
862,2019-08-15,6.740617671977488e-05,0,0.0,0.0
863,2019-08-16,5.813484765049355e-05,0,0.0,0.0
864,2019-08-19,8.723223926192613e-05,0,0.0,0.0
865,2019-08-20,3.3973803697024115e-05,0,0.0,0.0
866,2019-08-21,2.2064861379929147e-05,0,0.0,0.0
867,2019-08-22,3.273933277214861e-05,0,0.0,0.0
868,2019-08-23,9.427867697724907e-05,0,0.0,0.0
869,2019-08-26,5.86048248338163e-05,0,0.0,0.0
870,2019-08-27,6.323919757928613e-05,0,0.0,0.0
871,2019-08-28,3.643359541848115e-05,0,0.0,0.0
872,2019-08-29,6.0299314827997615e-05,0,0.0,0.0
873,2019-08-30,6.441203063744014e-05,0,0.0,0.0
874,2019-09-02,7.285624064212506e-05,0,0.0,0.0
875,2019-09-03,3.561366825063558e-05,0,0.0,0.0
876,2019-09-04,8.321060118285206e-05,0,0.0,0.0
877,2019-09-05,0.00010970139218966751,0,0.0,0.0
878,2019-09-06,6.0170972011569136e-05,0,0.0,0.0
879,2019-09-09,6.327931680204556e-05,0,0.0,0.0
880,2019-09-10,3.772037388693273e-05,0,0.0,0.0
881,2019-09-11,5.3648488662298795e-05,0,0.0,0.0
882,2019-09-12,5.328167638822349e-05,0,0.0,0.0
883,2019-09-16,4.0957830855845774e-05,0,0.0,0.0
884,2019-09-17,6.154786222776615e-05,0,0.0,0.0
885,2019-09-18,4.198553457216625e-05,0,0.0,0.0
886,2019-09-19,4.076074427834278e-05,0,0.0,0.0
887,2019-09-20,3.032064480214975e-05,0,0.0,0.0
888,2019-09-23,4.2506842080137935e-05,0,0.0,0.0
889,2019-09-24,3.445590096605683e-05,0,0.0,0.0
890,2019-09-25,3.33018841203518e-05,0,0.0,0.0
891,2019-09-26,5.376404358133161e-05,0,0.0,0.0
892,2019-09-27,4.3905994166208335e-05,0,0.0,0.0
893,2019-09-30,4.974549615056583e-05,0,0.0,0.0
894,2019-10-08,4.678231329526171e-05,0,0.0,0.0
895,2019-10-09,4.7132732827727926e-05,0,0.0,0.0
896,2019-10-10,3.491697627451281e-05,0,0.0,0.0
897,2019-10-11,5.985952106377913e-05,0,0.0,0.0
898,2019-10-14,6.804329197568338e-05,0,0.0,0.0
899,2019-10-15,3.0500627245197794e-05,0,0.0,0.0
900,2019-10-16,6.502856229859164e-05,1,0.09666364447881576,2.0276814171534463
901,2019-10-17,4.224348744681735e-05,0,0.0,0.0
902,2019-10-18,8.596898846935163e-05,0,0.0,0.0
